session,scan_idx,unit_id,readout_id,unit_x,unit_y,unit_z,brain_area,field,pt_root_id,cc_max,layer,cell_type
5,6,2322,2133,915.06,507.24,171.56,V1,2,864691135586291324,0.669935,L23,23P
5,6,2323,2134,1035.89,300.95,169.33,RL,2,864691135952506659,0.570505,L23,23P
5,6,2324,2135,1067.97,1080.74,174.17,V1,2,864691135717163546,0.8344,L23,23P
5,6,2325,2136,1308.0,747.4,170.23,V1,2,864691136137469821,0.745064,L23,23P
5,6,2327,2138,1283.13,970.42,171.87,V1,2,864691135940335361,0.874498,L23,23P
5,6,2329,2140,834.06,747.95,173.73,V1,2,864691135975443267,0.926704,L23,23P
5,6,2330,2141,879.26,891.28,174.33,V1,2,864691135335716841,0.849745,L23,23P
5,6,2335,2146,890.71,950.64,174.63,V1,2,864691136390278416,0.346576,L23,23P
5,6,2337,2148,1034.71,1095.81,174.52,V1,2,864691136011296686,0.745908,L23,23P
5,6,2338,2149,1047.39,1095.73,174.42,V1,2,864691135359541080,0.56852,L23,23P
5,6,2339,2150,894.9,378.61,170.87,RL,2,864691136118441752,0.58846,L23,23P
5,6,2340,2151,1163.05,894.42,172.26,V1,2,864691135362076231,0.824143,L23,23P
5,6,2341,2152,855.09,96.58,169.33,AL,2,864691136040252670,0.839191,L23,23P
5,6,2349,2160,1151.33,233.36,168.04,RL,2,864691134965433631,0.569926,L23,23P
5,6,2353,2164,1242.68,227.82,167.33,RL,2,864691135374379976,0.684583,L23,23P
5,6,2355,2166,885.01,735.24,173.27,V1,2,864691136040180734,0.75357,L23,23P
5,6,2357,2168,1209.71,720.79,170.78,V1,2,864691135928272596,0.836602,L23,23P
5,6,2360,2171,910.17,990.13,174.75,V1,2,864691135800968802,0.571804,L23,23P
5,6,2364,2174,1286.81,792.11,170.68,V1,2,864691136924796900,0.790335,L23,23P
5,6,2365,2175,1192.02,1087.38,173.3,V1,2,864691135855890478,0.825732,L23,23P
5,6,2366,2176,1093.91,436.77,169.79,RL,2,864691135575362846,0.663532,L23,23P
5,6,2367,2177,1033.4,667.44,171.73,V1,2,864691136137565309,0.656269,L23,23P
5,6,2372,2181,1186.51,985.89,172.68,V1,2,864691135941851393,0.92321,L23,23P
5,6,2376,2185,835.53,430.99,171.65,RL,2,864691135586099068,0.803688,L23,23P
5,6,2380,2189,1098.74,1063.21,173.83,V1,2,864691136444506755,0.755326,L23,23P
5,6,2381,2190,863.22,316.91,170.7,RL,2,864691135394931701,0.704031,L23,23P
5,6,2384,2193,1296.54,811.86,170.74,V1,2,864691135476064320,0.801365,L23,23P
5,6,2388,2197,1046.3,533.64,170.77,V1,2,864691136106310873,0.69369,L23,23P
5,6,2389,2198,991.39,984.66,174.11,V1,2,864691136990943125,0.763936,L23,23P
5,6,2390,2199,820.42,426.13,171.73,LM,2,864691135395366389,0.704236,L23,23P
5,6,2392,2201,1258.45,200.48,167.03,RL,2,864691136388253303,0.634337,L23,23P
5,6,2393,2202,897.89,1094.21,175.52,V1,2,864691136034271675,0.863362,L23,23P
5,6,2395,2204,993.51,635.5,171.82,V1,2,864691135344006577,0.84992,L23,23P
5,6,2398,2207,788.8,1099.86,176.36,V1,2,864691134918320138,0.247572,L23,23P
5,6,2399,2208,914.51,779.63,173.34,V1,2,864691135741386603,0.79812,L23,23P
5,6,2402,2210,1279.73,274.63,167.36,RL,2,864691135476996520,0.838194,L23,23P
5,6,2403,2211,1031.74,625.36,171.47,V1,2,864691136195227980,0.900087,L23,23P
5,6,2404,2212,1168.05,1020.68,173.05,V1,2,864691136452447743,0.860921,L23,23P
5,6,2405,2213,1109.85,1016.09,173.44,V1,2,864691136211425724,0.678742,L23,23P
5,6,2409,2217,1300.87,970.31,171.74,V1,2,864691135462809757,0.712874,L23,23P
5,6,2410,2218,902.55,745.04,173.2,V1,2,864691135504038749,0.713924,L23,23P
5,6,2416,2224,1230.41,945.99,172.1,V1,2,864691135727993151,0.652611,L23,23P
5,6,2418,2226,887.28,502.47,171.74,V1,2,864691136310533978,0.528455,L23,23P
5,6,2425,2232,1002.65,930.11,173.67,V1,2,864691136111483576,0.506947,L23,23P
5,6,2426,2233,1027.47,1078.52,174.46,V1,2,864691136021949688,0.654774,L23,23P
5,6,2427,2234,1183.26,1020.58,172.93,V1,2,864691136011286702,0.873382,L23,23P
5,6,2430,2236,1250.67,1069.67,172.76,V1,2,864691135209624441,0.866546,L23,23P
5,6,2432,2238,1256.71,1022.59,172.41,V1,2,864691135865405404,0.737806,L23,23P
5,6,2433,2239,847.86,693.39,173.27,V1,2,864691135941909364,0.708867,L23,23P
5,6,2434,2240,1311.74,442.81,168.22,RL,2,864691135502439234,0.572211,L23,23P
5,6,2437,2242,1070.76,1068.34,174.07,V1,2,864691135940550054,0.588843,L23,23P
5,6,2438,2243,936.0,105.97,168.79,AL,2,864691136945579487,0.77659,L23,23P
5,6,2439,2244,1030.58,189.56,168.64,AL,2,864691136595769506,0.62079,L23,23P
5,6,2442,2247,1161.55,352.15,168.74,RL,2,864691135786092484,0.729555,L23,23P
5,6,2444,2249,925.19,876.13,173.89,V1,2,864691135213916216,0.829009,L23,23P
5,6,2449,2254,1080.39,724.09,171.76,V1,2,864691135585147000,0.72119,L23,23P
5,6,2450,2255,1001.95,840.97,173.1,V1,2,864691135741856404,0.662053,L23,23P
5,6,2454,2259,1295.82,477.58,168.56,RL,2,864691135719782449,0.860436,L23,23P
5,6,2458,2263,923.75,1069.28,175.16,V1,2,864691136923780836,0.735011,L23,23P
5,6,2460,2265,822.77,312.21,170.97,LM,2,864691135952676899,0.548371,L23,23P
5,6,2462,2267,1177.15,825.0,171.7,V1,2,864691135476731560,0.640263,L23,23P
5,6,2464,2269,1311.73,935.57,171.43,V1,2,864691136011766435,0.753815,L23,23P
5,6,2476,2279,1276.33,1054.65,172.47,V1,2,864691135952938019,0.770554,L23,23P
5,6,2480,2283,1198.79,881.81,171.91,V1,2,864691136522523281,0.744458,L23,23P
5,6,2481,2284,991.64,234.38,169.22,AL,2,864691135655158722,0.710401,L23,23P
5,6,2485,2288,952.67,157.86,169.01,AL,2,864691135974980207,0.897315,L23,23P
5,6,2487,2290,966.99,692.63,172.39,V1,2,864691135568476396,0.513949,L23,23P
5,6,2490,2293,971.31,605.93,171.79,V1,2,864691135383855083,0.648532,L23,23P
5,6,2492,2295,945.49,752.19,172.94,V1,2,864691135700314914,0.531337,L23,23P
5,6,2493,2296,1266.87,898.71,171.52,V1,2,864691137196894017,0.812773,L23,23P
5,6,2494,2297,1077.94,105.06,167.74,AL,2,864691135341858501,0.840708,L23,23P
5,6,2495,2298,883.28,450.49,171.43,V1,2,864691136267726068,0.459629,L23,23P
5,6,2498,2301,955.97,120.7,168.74,AL,2,864691135404521710,0.612646,L23,23P
5,6,2500,2303,1170.12,674.0,170.77,V1,2,864691135416591034,0.659371,L23,23P
5,6,2502,2304,831.44,629.11,172.97,V1,2,864691136091934388,0.810301,L23,23P
5,6,2505,2307,870.62,1064.67,175.52,V1,2,864691135938236213,0.598385,L23,23P
5,6,2506,2308,1319.11,700.29,169.84,V1,2,864691135058985371,0.585485,L23,23P
5,6,2517,2316,1067.17,627.61,171.23,V1,2,864691135700854651,0.737041,L23,23P
5,6,2519,2318,1123.11,864.96,172.36,V1,2,864691136086632812,0.740523,L23,23P
5,6,2520,2319,933.7,955.31,174.35,V1,2,864691135504230837,0.825347,L23,23P
5,6,2521,2320,1194.37,973.46,172.54,V1,2,864691135342817713,0.7036,L23,23P
5,6,2522,2321,885.56,831.81,173.9,V1,2,864691135955924488,0.850137,L23,23P
5,6,2524,2323,1035.75,922.47,173.38,V1,2,864691135271038885,0.701686,L23,23P
5,6,2525,2324,1164.82,562.6,170.08,V1,2,864691136423568687,0.535631,L23,23P
5,6,2528,2327,811.52,980.85,175.41,V1,2,864691135123287591,0.801309,L23,23P
5,6,2530,2329,804.62,1070.04,176.05,V1,2,864691134885632250,0.680225,L23,23P
5,6,2534,2332,1106.66,310.4,168.87,RL,2,864691135697614740,0.584306,L23,23P
5,6,2535,2333,1332.16,190.11,166.42,RL,2,864691135946648161,0.352868,L23,23P
5,6,2537,2334,950.51,385.68,170.51,RL,2,864691135469842514,0.591861,L23,23P
5,6,2538,2335,832.11,596.92,172.76,V1,2,864691135772536059,0.942585,L23,23P
5,6,2540,2337,975.89,137.9,168.71,AL,2,864691135618567823,0.492215,L23,23P
5,6,2541,2338,1216.16,1022.85,172.71,V1,2,864691135105009997,0.56318,L23,23P
5,6,2542,2339,1275.58,230.09,167.1,RL,2,864691135575449374,0.593288,L23,23P
5,6,2543,2340,1234.21,269.97,167.66,RL,2,864691135338078438,0.505668,L23,23P
5,6,2545,2342,1289.44,418.19,168.22,RL,2,864691135468951948,0.801078,L23,23P
5,6,2548,2344,872.6,353.99,170.88,RL,2,864691136438426526,0.733669,L23,23P
5,6,2549,2345,1334.15,93.52,165.78,RL,2,864691135754133453,0.529027,L23,23P
5,6,2550,2346,1332.5,665.53,169.52,V1,2,864691135758892878,0.723272,L23,23P
5,6,2552,2348,1271.43,554.49,169.24,RL,2,864691136487715346,0.671229,L23,23P
5,6,2553,2349,1186.1,267.8,168.0,RL,2,864691135334963433,0.649322,L23,23P
5,6,2562,2357,868.26,195.54,169.87,AL,2,864691135359437144,0.449666,L23,23P
5,6,2563,2358,1255.25,601.65,169.67,V1,2,864691135354904783,0.704193,L23,23P
5,6,2566,2360,885.23,601.53,172.4,V1,2,864691135100758304,0.595563,L23,23P
5,6,2570,2362,984.87,70.99,168.2,AL,2,864691136031694011,0.601575,L23,23P
5,6,2571,2363,1079.86,872.67,172.73,V1,2,864691135801267554,0.617159,L23,23P
5,6,2573,2365,1137.02,312.69,168.66,RL,2,864691135014012822,0.61573,L23,23P
5,6,2580,2371,1007.55,692.37,172.09,V1,2,864691136903860146,0.785413,L23,23P
5,6,2584,2374,888.31,329.13,170.6,RL,2,864691135342746565,0.468488,L23,23P
5,6,2585,2375,1133.09,134.43,167.53,AL,2,864691135490695143,0.413158,L23,23P
5,6,2586,2376,1257.1,388.68,168.27,RL,2,864691135661171696,0.588165,L23,23P
5,6,2589,2378,1182.29,329.73,168.44,RL,2,864691135515936723,0.615904,L23,23P
5,6,2590,2379,986.81,1083.74,174.79,V1,2,864691135864734684,0.900284,L23,23P
5,6,2592,2380,1275.97,1071.99,172.59,V1,2,864691135609932295,0.77806,L23,23P
5,6,2593,2381,982.03,85.87,168.32,AL,2,864691136175052806,0.709814,L23,23P
5,6,2603,2389,920.67,234.83,169.74,AL,2,864691136175955206,0.406131,L23,23P
5,6,2604,2390,928.43,596.3,172.04,V1,2,864691136314271549,0.705424,L23,23P
5,6,2605,2391,893.71,559.38,172.06,V1,2,864691136692707958,0.902911,L23,23P
5,6,2606,2392,797.75,542.66,172.66,V1,2,864691137197308481,0.69907,L23,23P
5,6,2614,2398,1327.09,928.04,171.27,V1,2,864691135562938337,0.755138,L23,23P
5,6,2616,2400,1225.96,178.4,167.13,RL,2,864691136210108348,0.509092,L23,23P
5,6,2617,2401,823.65,515.26,172.29,V1,2,864691135749453448,0.672793,L23,23P
5,6,2618,2402,964.95,422.74,170.64,RL,2,864691135570107782,0.62772,L23,23P
5,6,2619,2403,978.78,858.46,173.38,V1,2,864691135720343089,0.431116,L23,23P
5,6,2620,2404,845.79,671.11,173.14,V1,2,864691135429385520,0.596185,L23,23P
5,6,2622,2406,1131.51,211.2,168.04,RL,2,864691135884708720,0.685153,L23,23P
5,6,2623,2407,1221.7,138.81,166.9,RL,2,864691136065299352,0.476323,L23,23P
5,6,2626,2410,829.81,1077.31,175.91,V1,2,864691136100831861,0.816876,L23,23P
5,6,2627,2411,1250.47,341.68,168.01,RL,2,864691135850881991,0.66373,L23,23P
5,6,2628,2412,823.64,270.11,170.69,AL,2,864691136041934934,0.780681,L23,23P
5,6,2629,2413,849.75,601.76,172.66,V1,2,864691135502734005,0.593239,L23,23P
5,6,2633,2417,1144.66,65.02,166.99,AL,2,864691136201237950,0.142905,L23,23P
5,6,2635,2419,964.49,76.07,168.39,AL,2,864691135876874579,0.460105,L23,23P
5,6,2638,2422,965.7,878.35,173.61,V1,2,864691135877748307,0.741171,L23,23P
5,6,2639,2423,885.29,968.0,174.79,V1,2,864691135585959292,0.868733,L23,23P
5,6,2640,2424,1021.72,865.61,173.11,V1,2,864691135997141418,0.479838,L23,23P
5,6,2641,2425,1095.38,488.76,170.11,RL,2,864691137053653110,0.745603,L23,23P
5,6,2649,2431,992.59,311.13,169.71,RL,2,864691135926493710,0.701906,L23,23P
5,6,2659,2438,1205.87,661.39,170.42,V1,2,864691135852253127,0.479173,L23,23P
5,6,2663,2442,971.94,821.36,173.19,V1,2,864691135156687972,0.670798,L23,23P
5,6,2666,2445,948.77,469.89,171.07,V1,2,864691135610292487,0.424279,L23,23P
5,6,2667,2446,971.24,363.27,170.21,RL,2,864691135509508105,0.525826,L23,23P
5,6,2670,2448,879.37,148.42,169.49,AL,2,864691135725058731,0.727563,L23,23P
5,6,2673,2450,1247.2,869.12,171.47,V1,2,864691135213530240,0.478855,L23,23P
5,6,2676,2452,1222.45,594.43,169.87,V1,2,864691135683894514,0.500549,L23,23P
5,6,2678,2453,892.6,859.0,174.02,V1,2,864691136577488148,0.820351,L23,23P
5,6,4124,3798,915.72,61.75,305.88,AL,4,864691135760617405,0.656487,L4,4P
5,6,4139,3804,844.19,96.79,306.87,AL,4,864691135936272643,0.405282,L4,4P
5,6,4141,3806,885.14,71.8,306.26,AL,4,864691135012510710,0.652485,L4,4P
5,6,4143,3808,927.95,89.01,305.99,AL,4,864691135987542531,0.646326,L23,23P
5,6,4144,3809,932.69,108.85,306.1,AL,4,864691136224107966,0.627844,L4,4P
5,6,4145,3810,917.6,101.46,306.19,AL,4,864691136021306104,0.628216,L4,4P
5,6,4146,3811,950.88,81.47,305.7,AL,4,864691136443889539,0.725078,L4,4P
5,6,4147,3812,983.66,91.27,305.46,AL,4,864691135700175394,0.640321,L4,4P
5,6,4154,3817,1160.96,98.01,303.78,AL,4,864691136451919103,0.409543,L4,4P
5,6,4156,3819,1227.14,80.37,302.99,AL,4,864691135618574991,0.499148,L4,4P
5,6,4157,3820,1244.72,90.22,302.89,RL,4,864691137197884481,0.446664,L23,23P
5,6,4158,3821,1219.74,67.98,302.96,AL,4,864691136619097997,0.613127,L4,4P
5,6,4163,3823,909.68,121.35,306.43,AL,4,864691135867527958,0.642116,L4,4P
5,6,4164,3824,906.98,131.29,306.53,AL,4,864691136144249396,0.612916,L4,4P
5,6,4165,3825,954.93,143.51,306.16,AL,4,864691135122692391,0.763556,L4,4P
5,6,4167,3826,985.67,123.53,305.7,AL,4,864691135395981813,0.781778,L4,4P
5,6,4170,3829,1071.6,138.08,304.98,AL,4,864691135941613684,0.277603,L4,4P
5,6,4174,3831,1102.01,137.96,304.68,AL,4,864691134948285692,0.590692,L4,4P
5,6,4177,3834,1148.04,112.95,304.02,AL,4,864691135488558138,0.676318,L4,4P
5,6,4179,3835,1223.67,137.47,303.48,RL,4,864691135700258683,0.323434,L4,4P
5,6,4182,3837,828.0,156.43,307.51,AL,4,864691135935482115,0.644463,L4,4P
5,6,4183,3838,817.62,171.36,307.73,AL,4,864691135113564569,0.552485,L4,4P
5,6,4184,3839,949.62,158.42,306.34,AL,4,864691136695257341,0.680312,L4,4P
5,6,4187,3842,1040.33,190.33,305.71,AL,4,864691136124710438,0.817984,L4,4P
5,6,4188,3843,1025.86,145.71,305.49,AL,4,864691135762591286,0.646248,L4,4P
5,6,4190,3845,1076.3,160.4,305.11,AL,4,864691135996528810,0.484191,L4,4P
5,6,4191,3846,1066.25,155.47,305.17,AL,4,864691135939388417,0.671283,L4,4P
5,6,4193,3847,1106.84,152.83,304.75,AL,4,864691135577664773,0.599432,L23,23P
5,6,4196,3848,1233.2,174.66,303.69,RL,4,864691136194335052,0.589989,L4,4P
5,6,4197,3849,1220.28,189.61,303.94,RL,4,864691135645551599,0.591422,L4,4P
5,6,4198,3850,1273.91,164.57,303.21,RL,4,864691135544440616,0.0888548,L4,4P
5,6,4199,3851,1332.41,151.93,302.53,RL,4,864691135105066317,0.523209,L4,4P
5,6,4204,3856,837.57,191.14,307.7,AL,4,864691136287328195,0.60797,L4,4P
5,6,4205,3857,883.15,193.44,307.27,AL,4,864691136389541136,0.285549,L4,4P
5,6,4209,3860,951.5,198.13,306.64,AL,4,864691136066253720,0.946595,L4,4P
5,6,4210,3861,938.67,208.11,306.84,AL,4,864691136420280215,0.711327,L4,4P
5,6,4211,3862,958.94,208.03,306.65,AL,4,864691136966948302,0.745024,L4,4P
5,6,4213,3864,984.21,212.89,306.44,AL,4,864691135741580651,0.306991,L4,4P
5,6,4217,3868,1080.92,187.68,305.29,AL,4,864691135498992403,0.650842,L4,4P
5,6,4218,3869,1116.16,202.43,305.06,RL,4,864691135475695936,0.727049,L4,4P
5,6,4220,3870,1187.01,209.6,304.43,RL,4,864691135731013305,0.574784,L4,4P
5,6,4221,3871,1192.24,199.65,304.29,RL,4,864691135575865374,0.662515,L4,4P
5,6,4222,3872,1202.34,202.09,304.21,RL,4,864691135927340244,0.581631,L4,4P
5,6,4224,3874,1242.77,209.37,303.88,RL,4,864691135508717833,0.49666,L4,4P
5,6,4225,3875,1217.42,209.48,304.13,RL,4,864691136092008628,0.565263,L4,4P
5,6,4232,3881,869.46,255.55,307.91,AL,4,864691136379315413,0.358067,L4,4P
5,6,4233,3882,927.88,247.87,307.27,AL,4,864691136085177452,0.632311,L4,4P
5,6,4236,3885,993.53,262.5,306.75,RL,4,864691135211191744,0.778328,L4,4P
5,6,4237,3886,986.05,255.08,306.76,RL,4,864691135342287301,0.478234,L4,4P
5,6,4238,3887,1026.68,249.95,306.32,RL,4,864691135195581994,0.586124,L4,4P
5,6,4239,3888,1107.91,242.18,305.46,RL,4,864691136329802218,0.863249,L4,4P
5,6,4240,3889,1163.63,244.44,304.94,RL,4,864691135848800094,0.611166,L4,4P
5,6,4242,3891,1171.15,249.37,304.9,RL,4,864691135586303100,0.227742,L4,4P
5,6,4243,3892,1206.39,264.13,304.68,RL,4,864691136389530231,0.34704,L4,4P
5,6,4244,3893,1216.81,246.71,304.43,RL,4,864691136311779389,0.692878,L4,4P
5,6,4245,3894,1242.03,254.06,304.25,RL,4,864691135925540878,0.6962,L4,4P
5,6,4246,3895,1262.27,256.46,304.07,RL,4,864691136116475556,0.580188,L4,4P
5,6,4247,3896,1270.04,246.5,303.91,RL,4,864691136912534257,0.46863,L4,4P
5,6,4248,3897,1310.43,256.26,303.59,RL,4,864691136539126178,0.607277,L4,4P
5,6,4251,3900,820.58,300.42,308.75,LM,4,864691136010935971,0.529344,L4,4P
5,6,4252,3901,856.02,302.76,308.42,AL,4,864691136040169726,0.605952,L4,4P
5,6,4253,3902,902.0,280.24,307.79,AL,4,864691135349292759,0.615214,L4,4P
5,6,4254,3903,899.02,307.55,308.04,RL,4,864691135990900736,0.608051,L4,4P
5,6,4255,3904,886.27,312.57,308.2,RL,4,864691136912502257,0.726111,L4,4P
5,6,4257,3906,985.72,274.94,306.93,RL,4,864691135082691831,0.45286,L4,4P
5,6,4259,3908,1023.78,272.3,306.53,RL,4,864691135937286404,0.809047,L4,4P
5,6,4262,3911,1107.26,281.9,305.79,RL,4,864691136662214110,0.698936,L4,4P
5,6,4265,3913,1145.15,289.19,305.48,RL,4,864691136057393880,0.843299,L4,4P
5,6,4267,3915,1193.15,298.93,305.09,RL,4,864691135994439626,0.761567,L4,4P
5,6,4268,3916,1241.67,276.4,304.43,RL,4,864691135609933063,0.478632,L4,4P
5,6,4270,3917,1216.0,296.36,304.84,RL,4,864691135800514402,0.595503,L4,4P
5,6,4271,3918,1269.55,276.28,304.16,RL,4,864691135117805533,0.263046,L4,4P
5,6,4277,3923,842.98,325.15,308.73,RL,4,864691135977736259,0.700155,L4,4P
5,6,4282,3928,870.49,347.38,308.64,RL,4,864691136227767889,0.519338,L4,4P
5,6,4283,3929,875.85,329.98,308.45,RL,4,864691136923664356,0.816762,L4,4P
5,6,4284,3930,898.74,324.93,308.18,RL,4,864691135884832624,0.741412,L4,4P
5,6,4287,3933,954.54,322.22,307.61,RL,4,864691136273890750,0.315765,L4,4P
5,6,4288,3934,959.36,337.1,307.69,RL,4,864691135570078854,0.713732,L4,4P
5,6,4289,3935,972.24,324.63,307.46,RL,4,864691136106647769,0.814347,L4,4P
5,6,4294,3940,1030.65,316.95,306.83,RL,4,864691137020477550,0.785411,L4,4P
5,6,4295,3941,1078.73,321.73,306.39,RL,4,864691135639869243,0.8411,L4,4P
5,6,4297,3943,1139.48,326.45,305.84,RL,4,864691136812288627,0.413623,L4,4P
5,6,4298,3944,1146.96,333.86,305.82,RL,4,864691135472985650,0.908894,L4,4P
5,6,4300,3945,1202.8,328.68,305.24,RL,4,864691135658697602,0.584607,L4,4P
5,6,4301,3946,1243.76,303.69,304.63,RL,4,864691137196911169,0.715695,L4,4P
5,6,4306,3950,1331.77,345.54,304.11,RL,4,864691135761717814,0.566909,L4,4P
5,6,4307,3951,1319.34,330.69,304.11,RL,4,864691135560966369,0.458684,L4,4P
5,6,4315,3959,867.43,379.66,308.93,RL,4,864691135407583433,0.74777,L4,4P
5,6,4316,3960,895.47,369.62,308.58,RL,4,864691136236716047,0.838913,L4,4P
5,6,4319,3963,979.31,356.87,307.65,RL,4,864691135156353380,0.79224,L4,4P
5,6,4320,3964,994.2,376.67,307.67,RL,4,864691135724847787,0.87814,L4,4P
5,6,4321,3965,1027.31,366.61,307.26,RL,4,864691135561563617,0.782813,L4,4P
5,6,4324,3968,1105.84,368.78,306.51,RL,4,864691135807579933,0.881768,L4,4P
5,6,4327,3971,1184.77,346.12,305.55,RL,4,864691135394025205,0.727581,L4,4P
5,6,4330,3973,1262.89,373.11,305.01,RL,4,864691135397522977,0.697549,L4,4P
5,6,4331,3974,1298.66,355.6,304.51,RL,4,864691136389387024,0.60695,L4,4P
5,6,4337,3980,796.26,392.36,309.73,LM,4,864691136109193144,0.609532,L4,4P
5,6,4338,3981,828.88,412.08,309.57,RL,4,864691135740867476,0.580616,L4,4P
5,6,4339,3982,844.09,412.02,309.42,RL,4,864691135940622758,0.770891,L4,4P
5,6,4346,3987,1021.47,413.79,307.7,RL,4,864691136074513544,0.585476,L4,4P
5,6,4347,3988,1029.31,398.87,307.5,RL,4,864691136989971349,0.683601,L4,4P
5,6,4348,3989,1054.9,383.87,307.13,RL,4,864691135976496707,0.284589,L4,4P
5,6,4349,3990,1102.89,393.61,306.74,RL,4,864691136194786006,0.859029,L4,4P
5,6,4350,3991,1161.15,395.86,306.19,RL,4,864691135292792246,0.667155,L4,4P
5,6,4351,3992,1140.75,403.39,306.45,RL,4,864691135725155499,0.788149,L4,4P
5,6,4353,3994,1178.85,398.27,306.03,RL,4,864691134885129210,0.852973,L4,4P
5,6,4355,3996,1231.91,407.99,305.59,RL,4,864691135687993312,0.819029,L4,4P
5,6,4356,3997,1265.06,395.44,305.17,RL,4,864691135701566587,0.235737,L4,4P
5,6,4361,4002,838.41,449.28,309.78,V1,4,864691136522570641,0.633408,L4,4P
5,6,4363,4004,825.74,449.33,309.9,V1,4,864691135234057049,0.306883,L4,4P
5,6,4364,4005,874.02,441.69,309.37,RL,4,864691135341648049,0.790765,L4,4P
5,6,4369,4010,949.93,448.83,308.68,RL,4,864691135759147342,0.637655,L4,4P
5,6,4370,4011,942.45,441.41,308.7,RL,4,864691135940392102,0.854182,L4,4P
5,6,4371,4012,927.16,446.44,308.89,RL,4,864691136389469456,0.625124,L4,4P
5,6,4372,4013,980.3,451.19,308.41,RL,4,864691136663178974,0.897359,L4,4P
5,6,4373,4014,985.37,451.17,308.36,RL,4,864691135865500636,0.66072,L4,4P
5,6,4374,4015,970.0,461.16,308.59,RL,4,864691135208414073,0.638296,L4,4P
5,6,4376,4017,1036.06,450.97,307.86,RL,4,864691135568795116,0.554118,L4,4P
5,6,4377,4018,1020.61,465.92,308.13,RL,4,864691135416700346,0.508415,L4,4P
5,6,4379,4020,1056.34,450.89,307.66,RL,4,864691136812827763,0.306869,L4,4P
5,6,4381,4022,1081.48,463.2,307.51,RL,4,864691135719389745,0.593453,L4,4P
5,6,4382,4023,1064.27,431.0,307.42,RL,4,864691135520124554,0.652196,L4,4P
5,6,4383,4024,1124.97,438.2,306.88,RL,4,864691136065862808,0.231864,L4,4P
5,6,4384,4025,1109.64,445.71,307.09,RL,4,864691136662897886,0.851908,L4,4P
5,6,4386,4026,1155.31,443.04,306.63,RL,4,864691135575136030,0.662583,L4,4P
5,6,4387,4027,1155.59,425.67,306.48,RL,4,864691135182824194,0.834554,L4,4P
5,6,4388,4028,1137.6,440.63,306.78,RL,4,864691135233131097,0.434786,L4,4P
5,6,4389,4029,1135.27,428.23,306.7,RL,4,864691135726317375,0.510286,L4,4P
5,6,4390,4030,1139.94,453.03,306.86,RL,4,864691135772495867,0.0926663,L4,4P
5,6,4391,4031,1198.27,450.32,306.26,RL,4,864691135808362525,0.400213,L23,23P
5,6,4392,4032,1183.1,447.9,306.39,RL,4,864691135777535840,0.548783,L4,4P
5,6,4394,4034,1231.34,442.74,305.88,RL,4,864691136741527900,0.766491,L4,4P
5,6,4396,4035,1289.43,454.92,305.41,RL,4,864691135323309212,0.742687,L4,4P
5,6,4401,4039,840.01,506.36,310.23,V1,4,864691135866419222,0.259234,L4,4P
5,6,4402,4040,891.15,478.85,309.5,V1,4,864691135099854624,0.532829,L4,4P
5,6,4403,4041,903.62,491.21,309.48,V1,4,864691135468400722,0.744784,L4,4P
5,6,4407,4045,1022.45,508.11,308.45,V1,4,864691135509189897,0.447701,L4,4P
5,6,4409,4047,1086.43,470.62,307.52,RL,4,864691135939645444,0.399104,L4,4P
5,6,4410,4048,1055.4,507.98,308.13,V1,4,864691136482903596,0.261205,L4,4P
5,6,4411,4049,1093.95,475.56,307.49,RL,4,864691136144447540,0.528197,L4,4P
5,6,4412,4050,1103.84,490.41,307.51,RL,4,864691135387519617,0.571482,L4,4P
5,6,4413,4051,1088.6,492.95,307.68,RL,4,864691136057017560,0.5812,L4,4P
5,6,4415,4052,1157.15,485.23,306.95,RL,4,864691135567733996,0.543766,L4,4P
5,6,4416,4053,1200.11,492.51,306.59,RL,4,864691135334517481,0.185195,L4,4P
5,6,4419,4056,1218.3,465.13,306.19,RL,4,864691136236697359,0.531742,L4,4P
5,6,4420,4057,1243.2,492.33,306.16,RL,4,864691134948244732,0.370875,L4,4P
5,6,4421,4058,1263.72,477.36,305.84,RL,4,864691136137548669,0.752402,L4,4P
5,6,4425,4062,1291.6,477.25,305.57,RL,4,864691136371535496,0.447754,L4,4P
5,6,4433,4068,870.26,516.17,310.01,V1,4,864691135700407586,0.542327,L4,4P
5,6,4435,4070,948.83,515.85,309.24,V1,4,864691135755583186,0.685893,L4,4P
5,6,4436,4071,986.81,518.18,308.88,V1,4,864691135214023480,0.574234,L4,4P
5,6,4437,4072,984.11,528.12,308.99,V1,4,864691135586490236,0.621034,L4,4P
5,6,4439,4074,1026.91,545.32,308.71,V1,4,864691136740562012,0.384886,L4,4P
5,6,4442,4077,1103.4,517.72,307.74,RL,4,864691136312292157,0.525179,L4,4P
5,6,4443,4078,1194.68,514.87,306.82,RL,4,864691135476413096,0.619544,L4,4P
5,6,4445,4079,1184.74,502.5,306.82,RL,4,864691136274514189,0.628457,L4,4P
5,6,4446,4080,1273.13,522.0,306.11,RL,4,864691134917428746,0.688577,L4,4P
5,6,4453,4086,859.56,550.96,310.4,V1,4,864691136903934386,0.683044,L4,4P
5,6,4454,4087,872.23,550.91,310.27,V1,4,864691135576044574,0.569515,L4,4P
5,6,4459,4092,940.42,565.53,309.72,V1,4,864691136990697365,0.790585,L4,4P
