session,scan_idx,unit_id,readout_id,rf_x,rf_y,rf_sigma_x,rf_sigma_y,rf_theta,SSI
6,7,4546,4130,-0.106574947,0.1900427478,17.7778429924,18.6439899744,-3.1415926536,6.8632337494
6,7,4547,4131,-0.3060015487,0.0904831656,22.9827033982,20.9360270747,-3.1415926536,6.6490795721
6,7,4556,4137,-0.124935204,0.0912567644,13.5849398583,15.9877745321,-0.2049109035,6.5242516285
6,7,4557,4138,-0.0201919528,-0.0350808998,23.4826337389,23.0050462403,3.1415926536,6.6699130555
6,7,4561,4141,0.1666364059,-0.0660675977,24.7672971351,21.917561313,-3.1415926536,6.5845257482
6,7,4562,4142,-0.3257255383,0.0292846137,10.9725630067,9.3418683717,-0.0817084134,7.6792566585
6,7,4563,4143,-0.2002391136,-0.3044952818,15.2281323584,15.9437254752,3.1415926536,6.9607503021
6,7,4565,4144,-0.2841443491,0.0303688395,13.1554585388,11.0984364204,-1.7446169634,8.4975706587
6,7,4568,4145,-0.2557547313,0.1696694213,32.6478801109,23.414139209,3.1415926536,6.567888547
6,7,4570,4147,-0.2327707923,0.2338834427,16.575401061,20.7653319331,3.1415926536,6.7327507626
6,7,5950,5412,-0.2260548385,-0.3585803236,13.4105158743,12.3192697666,-0.882472874,7.5224362456
6,7,5951,5413,-0.2519150941,-0.3965939952,15.7384034448,15.0723503432,3.1415926536,6.9851540344
6,7,5959,5414,-0.3352353781,0.0571068308,10.8436507249,13.6842006754,-3.1096076583,6.6368860843
6,7,5960,5415,-0.4415465627,-0.3277729101,21.252437463,16.7446120749,3.0815430364,6.2985832542
6,7,5961,5416,-0.3428521864,-0.3230810631,14.6199177691,14.8212194901,-3.1415926536,6.4949253373
6,7,5963,5418,-0.4462019869,-0.2347445533,25.3692361881,20.7450859493,-3.1415926536,6.8084595606
6,7,5964,5419,-0.4159322994,-0.3026264547,21.6944445639,15.4049782192,3.1415926536,6.4536415311
6,7,5967,5420,-0.0835751438,-0.5010282677,19.4793288693,12.9283242603,3.1415926536,6.6157842397
6,7,5969,5422,0.0613940104,-0.4868700372,27.4257777872,13.3075083104,-0.2721354465,6.45817091
6,7,5970,5423,0.1155975046,-0.3508235245,14.271101682,19.1541618605,0.793335058,6.6469699857
6,7,5973,5426,-0.1083305011,0.0210447356,12.5839211252,10.0997443096,-3.1415926536,6.2706779913
6,7,5977,5430,-0.2513812451,-0.023571708,14.6426361138,13.8597810368,-3.1415926536,7.6675114154
6,7,5978,5431,-0.0650305705,-0.1812918659,12.7454046767,15.555152764,-3.1415926536,6.373112798
6,7,5979,5432,-0.1867085167,-0.2637756566,11.6176341005,13.0365937609,0.4698959172,7.8622629589
6,7,5981,5434,-0.1583278614,-0.2935696634,12.5996742926,17.5236032279,0.4638153443,6.7462110944
6,7,5985,5437,0.0222782173,-0.3305715044,17.5429066511,14.4943152111,-3.1415926536,6.9946170684
6,7,5986,5438,0.0566042065,-0.4626617291,23.366285325,14.3798879996,2.8615886017,6.6844695212
6,7,5988,5439,0.0795172576,-0.3812836162,29.6237219209,17.4954374906,-3.1415926536,6.4171811898
6,7,5989,5440,-0.1326308545,-0.5357022725,18.5164860472,12.6339509775,3.1415926536,6.3439145175
6,7,5990,5441,-0.2332910098,-0.3213184992,19.0269367371,22.8482956477,-1.3694273699,6.353343437
6,7,5997,5447,-0.0737271913,-0.1981322246,13.4716100147,14.0917833164,-3.1415926536,7.2483156329
6,7,5998,5448,-0.1322894176,-0.2775994026,11.3730323845,10.3737821091,-2.2306120474,8.4606600689
6,7,6001,5450,-0.0385607986,-0.3123845045,15.0213730262,16.9356297179,-0.0750520936,6.8053129618
6,7,6003,5452,0.061173924,-0.3553660233,18.5496818972,20.8933541777,3.1415926536,6.6444216215
6,7,6004,5453,0.0932409393,-0.3235618402,14.3064616367,12.7074999904,-3.1415926536,8.7938323901
6,7,6005,5454,0.0718851408,-0.3409317668,19.2161230486,16.2289429164,-3.1415926536,6.7159585355
6,7,6009,5458,-0.2569708063,-0.1032920408,10.1213159213,8.7992071057,-2.6356062923,7.0736781991
6,7,6016,5464,-0.1042148202,0.078593312,29.2037549716,19.1461977978,3.1415926536,6.7952614927
6,7,6017,5465,-0.2874725461,0.0166421481,16.4515411612,13.4415779555,3.1415926536,7.2740603147
6,7,6019,5467,-0.2183749901,-0.1287640502,21.7418104587,17.8606865947,3.1415926536,6.698977341
6,7,6020,5468,-0.2648328718,-0.0280522963,10.9847859127,9.5890926106,0.2168537673,6.6512229469
6,7,6023,5471,-0.11837317,-0.1445617203,21.8513908685,19.3826373764,3.1415926536,6.6053712059
6,7,6026,5472,-0.273626753,-0.3562244365,10.9705173762,10.420674426,2.6493082221,6.8549322293
6,7,6027,5473,-0.4268721159,-0.1415337371,15.9649803457,15.4711182469,3.1415926536,6.773306882
6,7,6028,5474,-0.2427483778,-0.2079728604,22.7996507022,22.1685458459,3.1415926536,6.425115356
6,7,6029,5475,-0.0717057071,-0.221055006,13.6202669199,9.5301046149,-3.1415926536,6.705529672
6,7,6031,5476,-0.0881776353,-0.3527640948,19.2736342839,15.7321269821,0.0923871353,6.6382765304
6,7,6036,5479,-0.3493878512,-0.0783834211,16.0068101711,17.3733019432,-3.1415926536,7.1179784042
6,7,6037,5480,0.0044109849,0.0853970089,24.2695626835,17.28097199,-0.0074797628,7.2184445759
6,7,6038,5481,-0.3193801608,0.0045242847,13.8433632489,16.260367441,-3.1415926536,7.2085628955
6,7,6042,5485,-0.2172352614,0.0477703758,26.5107656761,17.083468124,0.5070117393,6.6485842919
6,7,6044,5487,-0.0815922444,-0.1145144271,12.2943724898,17.2234787642,-3.1415926536,6.5875642272
6,7,6045,5488,-0.1676957635,0.145251466,14.6624329313,13.4000200884,-1.7686862974,6.505299905
6,7,6046,5489,-0.0236723769,-0.1534983976,20.2356309121,16.8976337021,3.1415926536,6.8395361438
6,7,6048,5491,-0.1240625321,-0.0156861527,24.358595452,11.4792272393,0.1232880885,6.4669930736
6,7,6049,5492,-0.3194097982,0.0632867897,15.9873835768,16.7938120692,0.013388734,6.4285524706
6,7,6051,5494,0.0432675839,-0.0121431617,14.475764202,13.6167556753,-3.1415926536,6.97513739
6,7,6053,5496,-0.0536055639,0.1463897317,10.483523313,8.7802338558,-0.8530173687,6.3527700047
6,7,6058,5501,-0.1820113295,0.067849229,15.0622463753,9.7833629276,-3.1415926536,6.3635898759
6,7,6059,5502,-0.1630941349,0.0700363165,16.0541601458,23.6197255946,-2.3435622446,6.8904993107
6,7,6062,5505,-0.2448632103,0.1246276812,15.4989823855,19.7401735953,3.1415926536,6.861146664
6,7,6063,5506,-0.1970615825,0.126995078,17.5749309251,14.8937064157,2.879455052,7.5294594914
6,7,6064,5507,-0.1691907814,0.1280037122,18.14141823,16.2562373942,-3.1415926536,6.6663924797
6,7,6065,5508,-0.2959820744,0.0490933001,22.1829625281,15.2138862223,0.6029288642,6.6196271729
6,7,6066,5509,-0.035213153,0.1443849082,21.0537378114,9.6551190652,0.6754439378,6.2662289671
6,7,6075,5517,0.1483837123,-0.0509269557,18.4771602047,13.7021214536,2.9105028079,7.1579128774
6,7,6076,5518,-0.0517413759,0.0614759978,13.3496307732,11.8092241732,-2.6520080873,6.4661545969
6,7,6077,5519,0.0205643345,0.1031972109,24.6629379673,21.4972701675,3.1415926536,7.002550654
6,7,6078,5520,-0.0306435643,-0.2557057024,16.2585485875,9.2478402177,-3.1415926536,6.1556538267
6,7,6079,5521,0.0328452641,0.2224469078,17.017146024,13.4871571706,0.4898785354,6.675013136
6,7,6083,5525,0.0980891542,0.1030931083,12.0378477205,14.5283355155,-0.3133521954,7.697335573
6,7,6084,5526,0.0166873548,0.1093329753,25.0949911306,15.6063578644,2.9612758544,6.7650834866
6,7,6085,5527,-0.0931978677,0.3914838952,30.4200303562,13.3337969924,-0.0883446054,6.6343011548
6,7,6087,5529,-0.042673572,0.0669420964,20.1234866879,18.4165845752,-3.1415926536,6.6992137193
6,7,6089,5531,-0.1075621042,0.0185598427,25.4595261685,16.0567045312,3.1415926536,7.0522904158
6,7,6091,5533,-0.0411352805,0.0908799902,28.8965536982,15.6232839773,-3.1415926536,6.3479926631
6,7,6092,5534,-0.2315114461,0.3689792459,18.0661014811,13.04068658,-3.1415926536,6.8917515132
6,7,6093,5535,-0.2120773283,0.056355871,20.8153866844,18.0837184518,-3.0792259167,6.7074628694
6,7,6094,5536,-0.2284025435,0.1130693816,16.2911650583,15.4051665876,-3.1415926536,6.9213711257
6,7,6095,5537,-0.1639392797,0.1307393144,22.7998278491,12.0306241197,0.3194461544,6.7826849615
6,7,6096,5538,-0.3247401137,0.1368964395,13.6851963982,16.6545738265,0.660074888,6.4974474882
6,7,6097,5539,-0.2603742163,0.2091393205,12.1376451597,15.3866312195,1.6766593071,7.3358695402
6,7,6098,5540,-0.3789046584,0.2332341724,23.1751874763,26.2919851241,0.4064282768,6.5974089043
6,7,6100,5542,-0.3383258939,0.2325276205,11.8610875863,17.0763806084,1.0981759126,6.4338706869
6,7,6112,5553,0.0746134899,0.0321822058,28.4531369528,11.1977666806,-0.0587198757,6.4966294162
6,7,6113,5554,0.0854323759,0.0010607037,24.11323674,13.5335159984,3.1415926536,7.1288885183
6,7,6115,5556,0.0871410131,0.0207929736,22.4553546832,14.0970534127,-3.1415926536,7.35042329
6,7,6118,5558,0.1505034462,-0.0273148393,40.4677411038,22.5960998264,2.9898443818,6.1636663196
6,7,6119,5559,0.1370161022,0.113214204,17.4770914843,14.945497889,1.4523456637,6.7927746746
6,7,6123,5563,-0.0560557873,0.0866354808,26.3367325868,15.7127106933,3.1415926536,7.4575548343
6,7,6124,5564,-0.0388190821,0.0117322105,20.3692795067,13.7261769422,3.1415926536,6.9526204469
6,7,6125,5565,-0.151013004,0.1033022117,12.8317880598,12.3960085401,-0.4431227885,6.6071230997
6,7,6126,5566,-0.0964018474,0.2048426798,30.9632865836,14.3057140409,3.1415926536,6.5920100485
6,7,6127,5567,-0.0423663138,0.1530115728,17.8371214032,12.4322896903,3.1415926536,6.8889015827
6,7,6129,5569,-0.1518173924,0.2515703921,27.9627237732,15.5617920194,-3.1415926536,6.6158077329
6,7,6131,5571,-0.2037911426,0.2228951496,21.1274234745,12.311947714,0.0336509499,6.839448539
6,7,6132,5572,-0.1849531244,0.2712059356,18.197915187,13.8759595689,-0.1186042648,7.059371047
6,7,6133,5573,-0.0498635283,0.2972704571,17.7809142054,19.2315416695,-3.1415926536,6.3696828653
6,7,6134,5574,-0.160166025,0.3781039634,23.3105358675,12.3522955313,-3.1415926536,6.6430499192
6,7,6136,5576,-0.1610426875,0.3113698796,15.1298826809,12.878976548,-3.1415926536,7.2074377723
6,7,6137,5577,-0.16860217,0.250906072,15.1821711389,12.6823289134,-3.1415926536,7.1389270637
6,7,6139,5578,-0.2165372344,0.2905829618,21.3013922429,15.010712998,-3.1415926536,6.5660123114
6,7,6143,5582,0.1010463632,-0.2005536323,27.5162680094,12.8104447728,-3.1415926536,6.179961589
6,7,6144,5583,0.0038177119,-0.120491475,26.2179165113,10.6794798353,0.3830454296,6.4982396685
6,7,6146,5585,0.2071049063,-0.0477337246,39.2914389744,23.6253334016,-3.1415926536,6.391321048
6,7,6147,5586,-0.0552378341,0.0296558176,11.9501930771,10.0234038464,3.1415926536,6.8450007958
6,7,6151,5589,-0.1828849543,0.1524248607,14.0518974523,20.13737232,3.1415926536,6.5767880561
6,7,6152,5590,0.0194694401,0.0233238933,9.3062796138,11.4879727941,-3.1415926536,6.6027933119
6,7,6154,5592,-0.0728868336,0.174360809,14.064563899,17.7918531274,-0.4147050665,6.9426567079
6,7,6156,5594,0.1585011785,-0.1338559304,17.9142665758,11.1351303116,-3.1047794252,6.1743832127
6,7,6157,5595,-0.0826997696,0.1657809064,22.6882112058,16.008801709,3.1228375123,6.3286923273
6,7,6158,5596,-0.0953223453,0.1230882565,28.6205850134,10.4266661193,-3.1415926536,6.5450010731
6,7,6161,5599,0.1129880382,0.1139809605,28.7450739056,14.6433767753,-0.5471350842,6.4562768152
6,7,6162,5600,0.0956991153,0.3548937052,14.3110266927,14.7516812403,-3.1415926536,6.8126660447
6,7,6163,5601,-0.0519989235,0.0690207821,11.9072913053,10.356039734,-1.6245742237,6.3953491918
6,7,6165,5603,-0.0091953818,0.4161700257,19.4798079268,13.190675243,3.1415926536,6.5153645389
6,7,6172,5610,0.1205897922,0.0017917108,12.4456753965,9.7728810126,0.0510406358,7.7726629744
6,7,6174,5611,-0.0930889993,0.0967088204,18.7457425424,11.2300881095,0.4617544849,6.5696095034
6,7,6176,5613,-0.0577682781,0.0193217079,13.6315608283,11.5308867583,-3.1415926536,6.432757291
6,7,6180,5615,0.0169897334,0.0705271057,19.3737673945,9.9839618312,-3.1415926536,6.8617176769
6,7,6181,5616,-0.1822171872,0.2286170051,11.7733942856,14.3025931596,-0.4126707232,6.4569335306
6,7,6183,5618,-0.1937591598,0.1130952367,28.8210525243,25.8312403278,-1.6667831945,6.6103463783
6,7,6185,5620,0.0651419675,0.1187318697,20.5467428144,15.3124866938,-3.1415926536,6.4063304108
6,7,6187,5622,-0.0448562221,0.2463542408,23.7512705338,10.847650043,3.1415926536,6.6227880877
6,7,6188,5623,0.2442703072,0.3356476413,20.0494377439,18.4471802946,-2.84723047,6.4421712037
6,7,6189,5624,0.0411207319,0.4352852154,19.8853214301,12.7008802056,3.1415926536,6.411008803
6,7,6190,5625,0.3360753879,0.1385261963,37.7529990983,28.0906107955,-0.0525186963,6.2827318924
6,7,6192,5627,-0.0025042058,0.0977944652,11.449953547,12.4758271137,-0.0947500354,6.3476241989
6,7,6193,5628,-0.0831931497,0.1711428982,19.1307520686,10.2950649605,-0.3426841153,6.344356075
6,7,6194,5629,-0.1810982731,0.4493258676,20.6285297571,17.0108891602,3.1415926536,6.5440818384
6,7,6195,5630,-0.0703733531,0.5193516718,27.7199670777,15.2380414484,-3.1415926536,6.4227750904
6,7,6198,5633,0.0700709399,-0.0012913457,18.6727447517,23.7993186928,2.0265719327,6.5277212485
6,7,6200,5635,0.013026018,0.0427708487,22.4415197992,13.1252588364,-3.1415926536,6.7955194164
6,7,6201,5636,-0.149197037,-0.2468017253,15.8479031495,10.648924141,3.1415926536,6.4364866471
6,7,6202,5637,-0.1888891721,-0.0879987135,44.7863175792,19.0834783961,3.1415926536,6.3161815345
6,7,6203,5638,0.0095848365,-0.0088432396,10.2965344994,9.217713163,-3.1415926536,6.3518909202
6,7,6206,5641,-0.1346819351,0.1796377754,15.2366075217,10.4288880553,-3.1415926536,6.5058571324
6,7,6208,5643,-0.0625128463,0.2262376559,19.7806731664,32.2632368226,-2.8189112822,6.5595980181
6,7,6209,5644,0.1345673348,0.1566962022,25.4891757845,10.2819756808,-0.0098187798,6.4127566556
6,7,6211,5646,0.1322886225,0.1703670754,33.7327495102,23.7646581298,0.4087133121,6.4231724064
6,7,6212,5647,-0.0436388075,0.2554818901,18.8815854127,41.0316255494,-1.3404078118,6.3992360478
6,7,6218,5652,0.0313215744,-0.043170176,20.6726544119,13.1184486207,-3.1415926536,6.4488860295
6,7,6220,5653,-0.091384813,-0.1040451768,11.2948276117,10.4243522932,3.1415926536,6.5938734105
6,7,6222,5655,-0.0471107857,0.1338713294,18.1391873546,11.3308229785,-1.6225657929,7.1329498664
6,7,6223,5656,0.0101324441,0.1149376129,23.0470926657,11.7792677474,3.1415926536,6.7883106934
6,7,6224,5657,-0.0029699674,0.2256650352,13.7181254721,12.2859498944,3.1415926536,7.2485858543
6,7,6226,5659,-0.0941974364,-0.1653097194,14.7386164132,10.7782960458,3.1415926536,6.8712307097
6,7,6228,5660,-0.1424623337,0.1514598761,13.1338282213,9.2481983006,0.5059454838,6.4256434639
6,7,6229,5661,0.0443768292,0.1941368981,17.4945584831,15.052230418,-0.2194567739,6.7785916449
6,7,6232,5664,-0.1029500213,-0.0320930429,19.512000059,7.805762597,0.055011115,6.2904606407
6,7,6241,5669,-0.0945275763,-0.1150515122,10.3756899603,10.8599393548,-3.1415926536,7.0321761727
6,7,6242,5670,-0.0634389658,0.0727648814,11.9777209779,8.7787701524,0.1297805829,7.8243408825
6,7,6243,5671,-0.0097957005,-0.0733834971,10.9152482492,12.1723102259,3.1415926536,6.8473379286
6,7,6245,5673,0.0330114875,-0.0102293928,34.4515967721,11.0929083574,3.1415926536,6.4502393395
6,7,6247,5675,-0.268674412,-0.0567608325,15.0622120772,20.8939311028,2.6417095253,6.4482898342
6,7,6249,5677,-0.0483593379,0.0535776987,14.0507538333,15.0288896784,3.1415926536,6.8413475105
6,7,6250,5678,0.0225037257,0.1833334914,16.1561648762,11.1111284031,0.4937928734,7.3678948281
6,7,6251,5679,-0.1029122596,0.1438450039,13.1549893877,10.8845232237,-0.0030907318,7.1498436154
6,7,6253,5680,-0.0177867559,0.1736349276,18.8346765261,21.6529191607,3.1415926536,6.6507221737
6,7,6254,5681,0.1348976611,0.0721104049,14.1462633548,9.3558657815,-0.3099827736,6.8436848998
6,7,6255,5682,-0.0235217231,-0.025250303,17.3016894139,11.9093807044,0.2207857819,7.0317516558
6,7,6257,5684,-0.0871353393,0.1552777107,21.5404773346,14.336900355,-3.1415926536,6.5876656382
6,7,6258,5685,0.0276028069,0.2389435568,17.7377724392,23.043358581,-3.1415926536,6.3921057808
6,7,6260,5687,0.0230571112,-0.0368526241,29.3962976965,16.2955434384,3.1415926536,6.4419179435
6,7,6261,5688,0.0138979824,0.2091159617,16.0572882472,21.0673682931,3.1415926536,6.6995812541
6,7,6262,5689,-0.1659817356,0.2659642604,13.5297153899,14.9879430917,3.1415926536,6.6058199171
6,7,6263,5690,0.0965006499,0.0511566846,11.8464269998,21.7472325516,3.1415926536,6.3494725726
6,7,6264,5691,-0.0804272287,0.0814594208,21.7789665117,11.7836041025,3.1415926536,6.9213103646
6,7,6265,5692,0.0277532554,0.0041924314,15.837564261,18.3702527995,-3.1415926536,6.3824686613
6,7,6266,5693,-0.029428053,0.0398041518,13.5624646502,12.1006395346,3.1415926536,6.5210504243
6,7,6267,5694,-0.0723144085,0.0584409568,12.7277602548,10.10636548,3.1415926536,6.5804252454
6,7,6270,5696,0.0946668393,0.4902209725,23.6405568454,16.8120583193,3.1415926536,6.4648305115
6,7,6279,5704,-0.0897249755,-0.0726988172,14.2590581114,8.0554505276,0.3497976147,6.4585180122
6,7,6280,5705,0.0235810092,0.0951092226,14.5997647918,11.3311506434,3.1415926536,7.3047779811
6,7,6281,5706,-0.0105048278,-0.0137322205,9.2722722944,10.7188132563,1.7867656324,7.653571872
6,7,6283,5708,-0.0238158043,0.0747271298,9.5616389073,10.802402983,2.1795288897,8.8099708562
6,7,6284,5709,0.0277916725,0.223488398,11.8629404666,11.1125317923,3.1415926536,7.4034770814
6,7,6285,5710,0.0115094053,0.2174631813,18.9720994007,16.8599895043,-3.1415926536,7.1400797349
6,7,6286,5711,-0.0550469908,0.0832701239,10.0505184753,10.9078292835,-3.1415926536,6.8717574752
6,7,6287,5712,0.0073875344,0.0601996094,9.5596564395,8.5057011829,0.5931068387,7.0524772047
6,7,6288,5713,-0.094586594,-0.024656728,17.6610834721,11.5679373031,2.1929339264,6.472900521
6,7,6293,5718,-0.0013976822,0.0526713131,16.5035878464,10.1163481988,3.0804496417,6.5092049252
6,7,6297,5722,-0.093537944,0.1728910387,18.7569741915,13.69389517,0.6607647045,6.1629356114
6,7,6298,5723,-0.0005999373,0.2263916554,14.1798255946,10.346393642,3.1415926536,6.522089764
6,7,6299,5724,0.078633513,0.1223472874,30.6698232823,24.380520131,3.1415926536,6.4543277743
6,7,6304,5729,-0.0286907137,-0.1307645353,26.3476896644,18.438676399,-3.1415926536,6.8706090532
6,7,6308,5733,0.0692164196,-0.1018134977,12.6215912348,11.4874357192,0.0197562749,8.2978435624
6,7,6310,5734,-0.1001552156,0.0117196643,8.6572003422,9.6843633932,1.6593248743,6.6699166925
6,7,6311,5735,0.0376374263,0.0141838714,16.5142132437,15.229790505,3.1415926536,7.5788525053
6,7,6312,5736,-0.0198044311,-0.0039366662,18.5284821215,10.4899478557,-3.1415926536,7.019784849
6,7,6313,5737,-0.3865068403,0.1509403022,14.002619953,19.152293412,-2.4003880467,6.3915282174
6,7,6314,5738,-0.1633809361,0.1119857664,8.9587208524,12.6592545341,3.1415926536,6.5996334851
6,7,6316,5740,0.057040777,0.2435713638,15.3886821329,14.0586822534,-0.0185355614,6.8709239576
6,7,6317,5741,0.0508797489,0.0201638814,9.1996485787,11.7940039282,0.1462756085,7.3104263199
6,7,6321,5745,-0.0019465754,0.2498384986,12.8197164257,10.3926430272,3.1415926536,6.3672891267
6,7,6322,5746,-0.2175856508,-0.1837320902,13.4518985898,12.5317919266,3.1415926536,6.2495704906
6,7,6323,5747,-0.0179757408,0.2653479472,13.5354872918,11.0847665151,-1.6724164297,6.9363797557
6,7,6324,5748,-0.0676409407,0.1239106705,12.1465463902,15.631696239,0.4060444576,6.504449197
6,7,6325,5749,-0.0442914729,0.370466536,14.7567078225,14.3552895038,3.1415926536,6.7267712502
6,7,6327,5751,-0.1688243495,0.1455601125,30.0176238922,14.4928827298,3.1415926536,6.2954012547
6,7,6335,5758,-0.0955035834,-0.0293795598,12.8457041867,16.1577197929,-1.0070229987,7.042041995
6,7,6338,5761,-0.2461695789,-0.0391877861,17.6465388568,14.224195531,-2.2975162238,6.6927116702
6,7,6339,5762,0.0907942038,0.1190421837,20.8422613073,12.1301197543,2.9014224179,6.6433607067
6,7,6341,5764,-0.1146558579,0.0142019383,19.3292184912,12.4994411529,0.2357078115,6.7314120927
6,7,6342,5765,-0.1870697482,0.0779308907,15.1092179094,10.783973283,0.3149864323,6.4425331415
6,7,6343,5766,0.0028364694,0.1576515349,23.7077107364,11.1760143795,-0.128778038,6.8857143361
6,7,6344,5767,0.0247754811,0.0677534725,11.901193718,11.226255202,-0.6915816784,6.9667865214
6,7,6345,5768,-0.1573300603,0.1357226949,15.2830469888,10.6711930877,-3.1415926536,6.3746270694
6,7,6346,5769,-0.0950701149,-0.0571328981,14.8876049846,10.7960634153,-3.1415926536,6.6956395337
6,7,6348,5770,0.019281603,-0.0278678285,9.6087447817,19.9176384189,3.1415926536,6.4767858142
6,7,6350,5772,-0.1250760927,0.1972847391,9.4889687937,9.9533676996,3.1415926536,6.5618951831
6,7,6351,5773,-0.0683766858,0.2411137665,22.122708683,14.4719208704,-3.1415926536,6.6697385535
6,7,6352,5774,0.0494039665,0.2863580456,16.4731077215,14.6138597938,-2.9503243625,6.6440037743
6,7,6353,5775,-0.2242099951,0.2440433926,13.6468111003,14.7978381586,3.1415926536,6.7615175265
6,7,6354,5776,-0.1593742843,0.1885712274,16.6680248064,10.8074773079,0.0141714183,6.6339330039
6,7,6356,5777,-0.0116453627,0.4263882855,27.2343378826,14.2560055144,-0.3056311132,6.9600488015
6,7,6357,5778,-0.065332712,0.1707218756,29.5025533045,18.1800736076,2.2198930091,6.428063779
6,7,6358,5779,-0.107949245,0.402343071,18.9893156903,31.2278970418,-1.5621511216,6.5198032762
6,7,6366,5787,-0.00213488,-0.0617824695,15.6088145495,16.5180474764,-3.1415926536,6.4665321901
6,7,6368,5789,-0.1270330847,-0.1547833272,11.0642368481,9.2036838751,3.1415926536,6.7203345466
6,7,6369,5790,-0.1656256049,-0.074434769,14.1602577403,12.7845318972,-3.1415926536,6.68864468
6,7,6370,5791,-0.1359908808,-0.1379614593,11.342194301,8.3785609919,3.1415926536,6.6457922598
6,7,6372,5793,0.0669373492,0.0596913592,11.8311118836,13.6548721434,3.1415926536,6.9845125142
6,7,6373,5794,-0.1249324798,-0.0259999907,9.4019817613,11.4829455653,1.6295466003,6.6160162606
6,7,6375,5796,-0.1055997237,-0.0957736934,10.7121734177,12.3537711221,-3.1415926536,6.8572698964
6,7,6376,5797,-0.0759894232,-0.1561361543,9.6223319219,10.8361071073,3.1415926536,6.3971541019
6,7,6378,5799,-0.1473450555,-0.0823462828,24.0473643814,18.1373311421,3.1415926536,6.8057081768
6,7,6379,5800,-0.1900553459,0.3506915285,28.1267217883,16.8097961216,-3.1415926536,6.6566590595
6,7,6380,5801,-0.1422660421,0.0558762262,10.228872312,14.2377141474,-3.1415926536,6.9061826637
6,7,6382,5803,-0.0983524236,0.0692601488,19.9755097771,17.5230230695,-3.1415926536,6.647939301
6,7,6383,5804,-0.1151359023,0.1596328512,19.6411514903,13.4192341799,-3.1415926536,6.4341990491
6,7,6384,5805,-0.1137340322,0.2475616576,16.3660313827,12.9036558988,-0.3072256404,6.602972431
6,7,6385,5806,-0.0859945711,0.1151822879,11.3418770154,9.2771233813,3.1415926536,6.8085098187
6,7,6387,5808,-0.1034265204,0.1564262415,15.1291260135,9.6382487199,-3.1415926536,6.4279950096
6,7,6389,5810,-0.0457371529,0.1452540006,21.9098076236,11.4721675327,-0.1880388613,6.5808924287
6,7,6392,5811,-0.0202534072,0.4843874964,16.4800413584,31.7323746674,1.6156840112,6.583789984
6,7,6398,5817,-0.0505923016,-0.0243999446,14.6110766214,9.1045761577,-0.4301944919,6.4668298401
6,7,6399,5818,-0.0034251368,-0.060021415,16.0469955921,13.9739295959,3.1415926536,7.1664944169
6,7,6400,5819,-0.0099570356,-0.1035632723,10.2275099762,10.7746400618,1.5474871209,7.3310420433
6,7,6403,5821,-0.1623802256,0.0288032416,9.2821042844,11.9466943162,-1.7815948622,7.2182347014
6,7,6404,5822,-0.0867119654,-0.0417334612,10.1579783709,9.5825425821,3.1415926536,7.2055914924
6,7,6406,5824,-0.1162718207,-0.2446978402,9.8085714039,9.3966351377,-3.1415926536,7.2555167182
6,7,6408,5826,-0.1884595694,0.0490120763,9.1115818683,12.2534233287,0.3052933389,7.0495815727
6,7,6411,5829,-0.253049484,-0.0007558881,26.5297458739,23.9336482088,-3.1415926536,6.5683506077
6,7,6412,5830,-0.0936569256,-0.0574269213,16.3519927569,11.2185397135,-0.0542519739,7.1020521042
6,7,6413,5831,-0.1630480372,-0.0732540115,12.8919026104,10.1421676524,3.1415926536,6.7976330779
6,7,6417,5834,-0.0245696388,0.2898185761,10.784910969,13.6483612772,-2.3679344253,6.6031003172
6,7,6418,5835,-0.2436355461,0.0980035382,10.8168264338,13.6743837528,-3.1415926536,6.8324974507
6,7,6419,5836,-0.325240588,-0.0220741795,26.0843762877,12.2044028956,0.4968066955,6.5490555321
6,7,6420,5837,-0.1135545777,0.1393298386,37.3999044866,18.1782565571,-3.1415926536,6.5623314611
6,7,6422,5838,-0.1732008215,0.3924183122,20.7667176211,14.5877932305,3.1415926536,6.6999023037
6,7,6423,5839,0.0001499872,0.3385539844,12.7875662899,28.6935394978,-1.5561032445,6.6152252309
6,7,6433,5848,-0.1985626141,-0.0388403448,8.6077928184,12.3300337381,0.118994581,6.6663256202
6,7,6434,5849,-0.1264621167,-0.0356132061,17.6048597242,11.1968413259,-3.1415926536,6.8378086714
6,7,6435,5850,-0.1238064286,-0.0565312438,11.0529922154,9.4920860457,-0.093173489,8.8012241549
6,7,6436,5851,-0.0287948388,-0.1559696067,15.2028095079,12.7445689211,3.1415926536,6.7497016802
6,7,6438,5853,-0.1066274202,-0.0812404193,14.7451932402,12.2047270901,3.1415926536,7.5167844147
6,7,6441,5856,-0.1225647871,0.0591266754,29.9594464596,20.7497299107,0.0688302753,6.7779227575
6,7,6442,5857,-0.1944994333,0.0473881896,14.9525284137,11.0773208036,2.2938518213,6.966544297
6,7,6445,5860,-0.1390305221,-0.0885925429,14.5495019965,10.5504532815,3.1415926536,6.5551146288
6,7,6446,5861,-0.0698647929,0.1740955306,25.4338626488,13.7809878878,0.1404889061,6.2800804314
6,7,6447,5862,-0.0655297698,0.1100711759,18.1661444372,15.7220426626,-3.1415926536,6.5230710349
