session,scan_idx,unit_id,readout_id,brain_area,layer,MEDI,Gabor,MESI,Grating,Natural
6,6,3545,3282,AL,L23,13.184896,2.499380350112915,3.7017104625701904,5.0422215462,3.508345603942871
6,6,3547,3284,AL,L23,51.92862701416016,1.5058709383010864,3.128035068511963,25.71783638,32.456825256347656
6,6,3551,3287,AL,L23,20.254894,1.777109980583191,2.698503017425537,4.7712650299,4.482433319091797
6,6,3553,3288,AL,L23,18.547552,2.7531986236572266,2.9203884601593018,2.7112588882,7.096928596496582
6,6,3556,3289,RL,L23,3.8229754,2.993292808532715,2.6296210289001465,3.8787641525,6.580021381378174
6,6,3563,3296,AL,L23,25.146982,1.2518781423568726,1.4736751317977903,10.9536743164,15.135293960571287
6,6,3564,3297,AL,L23,12.571810722351074,1.5768747329711914,1.638011455535889,6.8165178299,13.947832107543944
6,6,3565,3298,AL,L23,11.089287,1.127387285232544,0.7899954915046692,16.6064682007,5.820643901824951
6,6,3568,3301,AL,L23,18.44529,2.523186683654785,2.5025205612182617,10.1634597778,9.796544075012209
6,6,3569,3302,RL,L23,9.14144,1.776077389717102,2.10693621635437,5.2830548286,3.3612656593322754
6,6,3572,3305,RL,L23,6.077414,2.59424376487732,2.4241597652435303,3.4447522163,2.5410759449005127
6,6,3574,3307,RL,L23,18.0597,3.154439687728882,3.1981704235076904,3.9840788841,3.3571503162384038
6,6,3575,3308,AL,L23,11.904926300048828,2.995546340942383,3.044304132461548,5.2702789307,6.32602071762085
6,6,3576,3309,AL,L23,20.614897,4.1304426193237305,6.687038421630859,3.213439703,10.1837797164917
6,6,3580,3313,AL,L23,7.9119945,3.599692106246948,4.336933612823486,5.1300477982,3.887639999389648
6,6,3581,3314,AL,L23,8.370112,3.39080810546875,2.989675283432007,2.5330131054,3.2017955780029297
6,6,3585,3318,AL,L23,154.33514,0.6684002876281738,1.508978009223938,7.4149188995,15.739370346069336
6,6,3586,3319,RL,L23,7.8923073,0.6820976734161377,0.5895437598228455,5.4172139168,7.7282938957214355
6,6,3587,3320,AL,L23,13.467938,1.3012863397598269,0.7821136713027954,3.63828969,4.862138271331787
6,6,3592,3324,RL,L23,4.537697,1.0974721908569336,2.0817313194274902,5.9071946144,12.117511749267578
6,6,3597,3328,RL,L23,20.301384,1.258600831031799,1.1483393907546997,4.5954189301,9.844173431396484
6,6,3598,3329,RL,L23,14.615604,4.993497371673584,4.169472217559815,7.7300238609,3.3029415607452397
6,6,3602,3333,AL,L23,7.938272,3.8667900562286377,3.8719887733459473,2.3189013004,5.617056369781494
6,6,3603,3334,AL,L23,20.076488,1.4015628099441528,2.743631362915039,4.1635947227,9.381555557250977
6,6,3604,3335,AL,L23,60.340694,6.747807502746582,10.724976539611816,4.6553492546,8.322798728942871
6,6,3606,3337,RL,L23,35.986866,0.3961241841316223,0.5781903266906738,1.7526741028,9.723440170288086
6,6,3607,3338,RL,L23,5.6437545,0.8403280377388,0.5636118650436401,19.1243972778,9.363975524902344
6,6,3608,3339,RL,L23,35.135124,0.5189107656478882,0.6785001158714294,6.4149227142,16.97989273071289
6,6,3612,3343,RL,L23,6.778408,7.352151870727539,7.814239978790283,4.4923067093,3.774130344390869
6,6,3613,3344,RL,L23,15.9447975,0.95235413312912,1.042815923690796,11.0004491806,8.699936866760254
6,6,3616,3345,RL,L23,28.074331,2.1198089122772217,1.7116522789001465,2.6713514328,6.871930122375488
6,6,3617,3346,RL,L23,6.2789764,1.2315850257873535,1.3538812398910522,5.5517473221,4.016648292541504
6,6,3624,3353,RL,L23,33.62576675415039,3.3258707523345947,1.627622365951538,11.904083252,10.532862663269045
6,6,3626,3355,RL,L23,50.04379,5.58788013458252,6.948848247528076,3.7123739719,9.017367362976074
6,6,3627,3356,RL,L23,11.2375965,0.987863838672638,1.360938310623169,7.3130187988,6.219790458679199
6,6,3629,3358,RL,L4,21.50172,1.0362378358840942,1.5127006769180298,12.3144254684,7.589989185333252
6,6,3630,3359,RL,L23,9.775012,1.7949833869934082,1.1644635200500488,3.2217895985,5.863182544708252
6,6,3631,3360,RL,L23,13.024012,2.6912682056427,5.305820465087891,4.5624027252,3.594296455383301
6,6,3632,3361,RL,L23,1.7588376,0.8031370639801025,0.9817187786102296,2.4467527866,6.201248645782471
6,6,3634,3363,RL,L23,22.0393,3.1667797565460205,4.680441379547119,6.8663377762,5.67918872833252
6,6,3635,3364,RL,L23,4.679335,0.9364833235740662,1.1812958717346191,6.7781720161,5.519659519195557
6,6,3637,3366,RL,L23,66.7117,1.980522632598877,4.240265846252441,11.3584318161,38.35743713378906
6,6,3638,3367,RL,L23,8.289062,2.281196355819702,2.328045606613159,4.4092669487,3.398573398590088
6,6,3639,3368,RL,L23,29.243793,2.087897539138794,4.959353923797607,2.1835188866,13.149730682373049
6,6,3646,3373,LM,L23,12.795007705688477,5.948107719421387,20.165929794311523,7.1815752983,20.29685401916504
6,6,3649,3376,RL,L23,1178.3629,62.27985763549805,195.1118621826172,19.0893783569,91.71710968017578
6,6,3650,3377,RL,L23,25.473701,3.871726036071777,6.838466167449951,7.5546216965,13.06666374206543
6,6,3653,3380,RL,L23,17.429674,2.6829354763031006,5.064065456390381,5.1272888184,6.372207164764404
6,6,3655,3382,RL,L4,8.337195,1.5797635316848757,1.3349242210388184,5.0725226402,11.638056755065918
6,6,3658,3385,RL,L23,19.52951,3.12586522102356,5.299081802368164,2.5314676762,10.465073585510254
6,6,3660,3387,RL,L23,59.737026,4.060202121734619,3.283371686935425,4.6619606018,9.418771743774414
6,6,3661,3388,RL,L23,50.209747314453125,1.6972981691360474,2.649327039718628,10.5285129547,5.211286067962647
6,6,3662,3389,RL,L23,14.807112,1.235115647315979,0.9750645160675048,6.6045789719,5.427416324615479
6,6,3664,3391,RL,L23,16.7821044921875,0.3564770519733429,1.4562400579452517,4.4620585442,7.56046199798584
6,6,3665,3392,RL,L23,2.7221851,0.693239688873291,0.6697850227355957,4.4831991196,2.938349723815918
6,6,3666,3393,RL,L23,8.799078,1.4944132566452026,1.3273576498031616,7.0080151558,3.293849229812622
6,6,3673,3400,RL,L23,8.176178,5.111481189727783,4.744752407073975,3.2537000179,6.930790424346924
6,6,3674,3401,LM,L23,12.350716,2.124186515808105,2.486883640289306,1.5422837734,4.997518062591553
6,6,3677,3404,RL,L23,15.868795,5.779232025146484,8.398820877075195,7.2336616516,11.70947551727295
6,6,3678,3405,RL,L23,47.96524,17.28899574279785,29.287334442138672,15.42146492,12.194764137268066
6,6,3680,3407,RL,L23,21.247984,4.306360244750977,9.732752799987791,3.9516713619,11.68582248687744
6,6,3682,3409,RL,L4,9.245649,1.994511723518372,0.8623904585838318,6.5707197189,7.415725231170654
6,6,3683,3410,RL,L4,18.118998,3.821016550064087,2.746711015701294,10.9566555023,13.68747901916504
6,6,3685,3412,RL,L23,13.007942,1.794972538948059,0.8208964467048645,2.8739931583,3.5997774600982666
6,6,3686,3413,RL,L23,16.821001,1.436745285987854,1.8534475564956665,2.5862767696,4.205073356628418
6,6,3690,3416,RL,L23,23.257977,2.0660202503204346,1.9613456726074217,2.9079697132,6.068575859069824
6,6,3702,3426,RL,L23,18.802439,3.404914140701294,7.943337440490723,4.4072794914,6.759087085723877
6,6,3709,3433,RL,L23,10.185505867004396,1.86515748500824,2.3891420364379883,5.8482384682,5.876916408538818
6,6,3711,3435,RL,L23,16.396002,5.356755256652832,5.99943733215332,7.5361204147,13.529972076416016
6,6,3712,3436,RL,L23,3.4049635,1.08865487575531,0.93727308511734,4.3951845169,4.411962032318115
6,6,3713,3437,RL,L23,5.254707,1.113722562789917,2.2665929794311523,4.5522594452,12.377318382263184
6,6,3714,3438,RL,L23,17.482899,4.203070640563965,5.311079025268555,3.6449170113,17.471515655517578
6,6,3715,3439,RL,L23,4.3099074,1.5717933177947998,1.8518329858779907,3.1975111961,5.468627452850342
6,6,3716,3440,RL,L23,9.564651,2.972832679748535,1.1023043394088743,6.9738507271,5.500823974609375
6,6,3724,3445,V1,L23,21.77159881591797,8.520403861999512,11.065372467041016,2.0818412304,23.371801376342773
6,6,3727,3448,V1,L23,8.850953102111816,4.763011932373047,6.858525276184082,1.8594727516,10.416220664978027
6,6,3728,3449,V1,L23,7.98516,1.5473686456680298,2.132215738296509,5.4780788422,12.841269493103027
6,6,3730,3451,V1,L4,1.7547405,0.9619051218032836,1.1239469051361084,4.7443099022,32.13679504394531
6,6,3732,3453,RL,L4,18.415047,2.7579450607299805,3.883999347686768,4.6738123894,10.582633018493652
6,6,3733,3454,RL,L23,17.983425,17.232261657714844,14.186131477355955,5.0284209251,47.6126823425293
6,6,3735,3456,RL,L23,3.839947,1.7948296070098877,2.3515703678131104,1.7579082251,10.535134315490724
6,6,3736,3457,RL,L23,32.021694,5.34047794342041,17.4466552734375,2.3430719376,16.425569534301758
6,6,3737,3458,RL,L23,20.546001,5.368640899658203,10.622623443603516,2.7395312786,7.488171577453613
6,6,3739,3460,RL,L23,2.9691732,2.2062697410583496,2.6531317234039307,3.406109333,5.200192451477051
6,6,3740,3461,RL,L23,25.839146,0.7646419405937195,4.054416179656982,2.6379930973,5.581367015838623
6,6,3741,3462,RL,L23,4.65772,0.7100762724876404,1.2011290788650513,8.5388269424,21.9587345123291
6,6,3742,3463,RL,L23,4.992883,0.9891937375068665,1.195886731147766,14.3841514587,7.676868438720703
6,6,3746,3467,V1,L23,86.15338,6.7224555015563965,35.29291915893555,1.9495439529,20.129039764404297
6,6,3751,3472,V1,L23,10.856751,2.608261823654175,2.9529309272766118,7.8827562332,4.9868011474609375
6,6,3752,3473,V1,L23,7.486079216003418,1.1746177673339844,4.0581159591674805,1.7928413153,5.554713726043701
6,6,3753,3474,V1,L23,33.46602,1.5088272094726562,3.6388964653015137,2.1975214481,7.472650051116943
6,6,3754,3475,V1,L4,14.83634,1.0786902904510498,4.499834537506104,5.5936260223,9.15417766571045
6,6,3757,3477,V1,L4,11.613148,9.098111152648926,7.242395401000977,10.9900178909,8.017843246459961
6,6,3758,3478,V1,L23,65.29421,24.7152042388916,30.62461471557617,19.2840862274,7.727374076843262
6,6,3760,3480,V1,L23,45.08139801025391,3.479487895965576,5.77065372467041,5.2353172302,5.741462230682373
6,6,3763,3483,RL,L23,9.745637,1.2143789529800415,3.725119829177856,2.0906713009,9.53475570678711
6,6,3764,3484,RL,L23,5.505456,3.206594467163086,3.3985462188720703,3.0704169273,8.697389602661133
6,6,3765,3485,V1,L23,2.3852715,3.2230019569396973,2.5166454315185547,3.3906431198,4.621132373809815
6,6,3766,3486,RL,L23,5.165412,2.452418565750122,3.792329788208008,2.7161214352,5.771698474884033
6,6,3767,3487,RL,L23,7.6544185,4.519933700561523,4.860121250152588,3.4618918896,5.414589881896973
6,6,3768,3488,RL,L23,7.8584805,2.7279253005981445,3.8328680992126474,3.5571842194,4.674282550811768
6,6,3769,3489,RL,L23,22.043465,4.380717754364014,8.641778945922852,3.2477288246,4.805235385894775
6,6,3774,3494,RL,L23,8.758925,2.133756160736084,2.951022148132324,2.314273119,3.290775775909424
6,6,3775,3495,RL,L23,3.092958688735962,1.9493461847305296,1.9759674072265625,4.9612050056,5.342294216156006
6,6,3776,3496,RL,L23,3.240803,0.6758481860160828,0.533240556716919,3.4033768177,10.748407363891602
6,6,3784,3504,V1,L23,24.094997,14.872663497924805,15.814431190490724,3.7859592438,12.47763442993164
6,6,3786,3506,V1,L23,24.936342,4.83356523513794,9.598252296447754,2.2465560436,4.268269062042236
6,6,3787,3507,V1,L23,19.206398,2.8669354915618896,10.884998321533203,3.5666642189,54.482215881347656
6,6,3789,3508,V1,L4,18.08653259277344,2.4807705879211426,5.969341278076172,6.3638343811,24.92800712585449
6,6,3790,3509,V1,L23,99.29736328125,6.600581169128418,10.814278602600098,27.5605812073,20.20229148864746
6,6,3791,3510,V1,L4,452.28555,4.069220066070557,75.23736572265625,11.608259201,60.76989364624024
6,6,3794,3513,V1,L4,19.554436,10.904165267944336,10.717981338500977,6.9122333527,9.201845169067385
6,6,3795,3514,V1,L23,12.96412,2.022507667541504,4.897671222686768,2.3179466724,4.033018589019775
6,6,3796,3515,V1,L4,51.17501,11.486183166503906,14.770726203918455,8.9339761734,5.336431980133057
6,6,3797,3516,V1,L23,35.00834,6.666624546051025,13.09543228149414,7.5134868622,7.348405361175537
6,6,3798,3517,V1,L23,37.15968,9.90228271484375,15.123276710510254,5.9147405624,14.611519813537598
6,6,3802,3521,V1,L23,26.028301239013672,5.966362953186035,10.90464687347412,2.3850851059,10.255331993103027
6,6,3806,3524,RL,L23,9.556294,4.201382637023926,7.586310386657715,3.2182843685,6.78828239440918
6,6,3807,3525,RL,L23,2.161835,2.439528465270996,2.200894832611084,4.6767439842,2.410718441009521
6,6,3808,3526,RL,L23,3.0121589,1.2722046375274658,1.2371165752410889,8.507522583,6.277981758117676
6,6,3809,3527,RL,L23,5.8240294,2.0855846405029297,1.7723679542541504,4.5336093903,5.209275722503662
6,6,3821,3537,V1,L23,21.823633,2.339831113815308,6.561667442321777,6.856033802,23.34661674499512
6,6,3822,3538,V1,L4,57.11968,12.401479721069336,22.42866516113281,16.4468231201,10.542301177978516
6,6,3823,3539,V1,L4,35.95405,6.3239593505859375,1.6604350805282593,3.5528903008,4.532275199890137
6,6,3824,3540,V1,L4,174.19754,24.40558624267578,48.2988510131836,4.1203780174,21.72041320800781
6,6,3825,3541,V1,L4,229.9703063964844,7.697592735290527,25.505704879760746,4.1894378662,30.630563735961918
6,6,3826,3542,V1,L4,43.465042,6.2115912437438965,11.861564636230469,3.0104379654,13.814358711242676
6,6,3828,3544,V1,L23,10.187944,3.301003217697144,3.643639326095581,2.7066185474,6.439884662628174
6,6,3829,3545,V1,L23,52.87710952758789,6.453953266143799,27.038476943969727,1.6407583952,7.485857486724853
6,6,3832,3548,V1,L23,9.856929,1.955930471420288,1.3063360452651978,4.2249083519,13.188150405883787
6,6,3833,3549,V1,L23,23.1145,5.045866966247559,6.790882110595703,5.4620075226,23.397581100463867
6,6,3836,3552,V1,L23,3.30051,1.9818915128707888,2.597781181335449,4.3924922943,20.110280990600582
6,6,3838,3554,V1,L23,34.636932,10.189945220947266,27.568758010864254,2.9765377045,18.903640747070312
6,6,3839,3555,V1,L23,12.596940994262695,1.4287341833114624,10.554937362670898,6.2627635002,8.217194557189941
6,6,3840,3556,V1,L23,5.2422423,5.902829647064209,3.653445243835449,3.2001502514,14.248088836669922
6,6,3841,3557,V1,L23,8.53936,5.039053916931152,5.439093112945557,3.5023758411,4.063289642333984
6,6,3842,3558,V1,L23,14.205567,4.251088619232178,7.559058666229248,4.0546507835,5.830947399139404
6,6,3843,3559,RL,L23,4.549205,2.370340347290039,2.604688167572021,4.5102448463,4.538530349731445
6,6,3847,3561,V1,L23,7.2982965,2.8709328174591064,3.823285818099976,6.6918683052,9.171774864196776
6,6,3849,3562,V1,L23,15.184513,3.521008253097534,3.921876192092896,4.6161599159,17.539628982543945
6,6,3850,3563,V1,L4,62.375004,11.398136138916016,15.90676498413086,4.116850853,14.780385971069336
6,6,3853,3566,V1,L23,56.28746,18.752012252807617,42.438323974609375,3.2227268219,27.582231521606445
6,6,3855,3568,V1,L4,30.143528,3.759812116622925,5.718077182769775,6.3716754913,13.326725959777832
6,6,3856,3569,V1,L23,8.083356857299805,2.6006853580474854,4.195196628570557,3.47565341,8.627812385559082
6,6,3857,3570,V1,L23,35.299572,2.58341121673584,11.419498443603516,2.7824468613,22.682653427124023
6,6,3860,3571,V1,L23,22.811445,3.947024345397949,5.574454784393311,10.2755222321,12.11781120300293
6,6,3863,3574,V1,L23,1.0428913831710815,1.076697587966919,0.9469226598739624,1.8005839586,4.797908782958984
6,6,3865,3576,V1,L23,18.681164,6.742491245269775,10.72700309753418,3.6952819824,3.8822641372680655
6,6,3866,3577,V1,L23,3.087179,2.661956787109375,3.1370153427124023,4.7758312225,2.569505214691162
6,6,3867,3578,V1,L23,21.069511,7.931309223175049,17.16571044921875,3.2377114296,6.1301045417785645
6,6,3868,3579,V1,L23,15.461686,4.579564094543457,5.7346062660217285,3.3938574791,3.3756983280181885
6,6,3873,3584,V1,L23,38.54091644287109,4.228936672210693,1.7219005823135376,5.7220721245,33.37446212768555
6,6,3877,3588,V1,L23,52.797222,1.7009071111679075,1.6289728879928589,0.6153613329,53.11734390258789
6,6,3878,3589,V1,L23,29.724958,12.691166877746582,24.27379608154297,8.9196767807,58.60874176025391
6,6,3879,3590,V1,L23,4.777486,1.284806251525879,1.755740523338318,4.3396978378,7.878871440887451
6,6,3882,3592,V1,L23,36.53859,3.6794726848602295,9.4680757522583,4.2715401649,7.992484092712402
6,6,3883,3593,V1,L4,49.710136,7.552385330200195,21.9052734375,5.9074378014,14.637884140014648
6,6,3884,3594,V1,L23,8.715638160705566,8.022573471069336,5.462562084197998,10.4207029343,9.769309043884276
6,6,3885,3595,V1,L4,31.963829,1.8555010557174685,10.99278163909912,3.4701697826,11.45630168914795
6,6,3887,3597,V1,L23,11.811411,3.465371608734131,4.511222362518311,3.085185051,11.110116004943848
6,6,3888,3598,V1,L23,42.864479064941406,1.8888206481933596,4.71056079864502,13.8635025024,8.405058860778809
6,6,3890,3600,V1,L23,8.674346,7.3107991218566895,8.351799011230469,2.6507480145,6.078538417816162
6,6,3893,3603,V1,L23,35.20714,3.4435906410217285,5.78109073638916,2.7373740673,10.34582805633545
6,6,3896,3606,V1,L23,8.725015640258789,3.179056406021118,5.317850112915039,2.6536734104,17.700197219848633
6,6,3898,3608,V1,L23,5.150305,2.8530163764953613,2.684157133102417,8.750082016,8.300806999206543
6,6,3903,3612,V1,L23,30.608662,4.851928234100342,8.023262977600098,5.1035728455,17.512121200561523
6,6,3905,3614,V1,L23,9.1315975,2.894381523132324,3.684980869293213,4.8792033195,12.133902549743652
6,6,3907,3616,V1,L23,18.598915100097656,7.33014965057373,13.097171783447266,3.3341753483,28.717918395996094
6,6,3908,3617,V1,L23,92.317635,17.16045570373535,28.22791290283203,14.6683301926,31.163345336914062
6,6,3910,3619,V1,L4,56.88368,5.502017021179199,5.767336368560791,1.9768323898,35.36271286010742
6,6,3912,3621,V1,L4,15.733227,5.606933116912842,13.489188194274902,1.342348218,14.33703899383545
6,6,3913,3622,V1,L4,57.71906,16.414112091064453,34.215911865234375,8.2475099564,41.83577728271485
6,6,3914,3623,V1,L23,10.258755,3.580142021179199,3.28270959854126,3.3680384159,5.6258158683776855
6,6,3915,3624,V1,L23,46.746548,1.4606376886367798,12.037227630615234,6.2296209335,5.607271671295166
6,6,3918,3627,V1,L23,18.0371,2.610250234603882,5.915240287780762,5.2936964035,13.768421173095703
6,6,3919,3628,V1,L23,17.773012,4.855544567108154,10.257545471191406,3.0783114433,6.719440937042236
6,6,3922,3631,V1,L23,17.826387,4.856023788452148,12.61380386352539,2.8907763958,7.189150333404541
6,6,3923,3632,V1,L23,4.6653924,2.786395072937012,1.3302844762802124,1.8322989941,4.122213840484619
6,6,3932,3640,V1,L23,38.840252,5.168778896331787,4.913241386413574,1.2530660629,24.49448013305664
6,6,3933,3641,V1,L23,23.011886596679688,4.265347957611084,7.827639102935791,0.9093700647,29.212770462036133
6,6,3936,3644,V1,L23,8.619245529174805,4.83779764175415,5.181178092956543,3.7883348465,11.727944374084473
6,6,3939,3646,V1,L23,53.730675,9.297948837280272,13.48379135131836,6.696372509,14.68971824645996
6,6,3940,3647,V1,L23,27.00524,4.878891468048096,12.5448579788208,3.2645354271,26.93224334716797
6,6,3942,3649,V1,L23,18.72541618347168,3.993887901306152,15.679313659667969,2.2244100571,35.775203704833984
6,6,3943,3650,V1,L23,9.905087,5.050478935241699,8.045232772827148,3.1746590137,7.403936386108398
6,6,3945,3652,V1,L23,11.849998,3.741933822631836,5.6104817390441895,3.1794497967,4.519656658172607
6,6,3947,3654,V1,L23,15.509072,7.962088108062744,9.624201774597168,3.3400378227,8.844287872314453
6,6,3948,3655,V1,L23,31.967566,3.313821792602539,7.4120588302612305,3.9580848217,17.427122116088867
6,6,3951,3658,V1,L23,21.079473,2.874319076538086,7.145885467529297,2.8176541328,22.198957443237305
6,6,3958,3665,V1,L23,99.42882,5.269233226776123,16.574234008789062,6.594725132,8.878329277038574
6,6,3960,3667,V1,L4,866.3833,0.1122482791543006,103.22737121582033,4.4710874557,56.933685302734375
6,6,3962,3669,V1,L23,829.1344,1.2538987398147583,237.25079345703125,5.8992338181,63.61855316162109
6,6,3963,3670,V1,L23,93.515076,58.80514144897461,76.84131622314453,26.5612010956,63.6474838256836
6,6,3967,3674,V1,L23,72.94242095947266,37.59883117675781,39.74811935424805,3.108830452,12.956378936767578
6,6,3972,3678,V1,L23,24.46323,6.539572238922119,4.523705959320068,1.9741544724,19.7001895904541
6,6,3974,3680,V1,L23,21.448566,14.350872993469238,12.286632537841797,7.6211824417,30.24293708801269
6,6,3975,3681,V1,L4,68.72833,5.780844688415527,21.122642517089844,10.1222257614,25.425737380981445
6,6,3977,3683,V1,L23,17.723713,6.269861221313477,14.788414001464844,3.2919962406,20.949567794799805
6,6,3981,3687,V1,L23,30.0034122467041,4.269416332244873,17.8862247467041,1.8210515976,16.057544708251953
6,6,3985,3691,V1,L23,13.186158,9.357880592346191,10.1692533493042,3.2921831608,13.0401029586792
6,6,3986,3692,V1,L23,13.613499,2.749145746231079,4.888865947723389,2.9724874496,5.565808296203613
6,6,3988,3694,V1,L23,30.44204,1.48502779006958,4.416497707366943,3.270165205,21.95189666748047
6,6,3997,3703,V1,L23,73.720276,12.243839263916016,17.120302200317383,4.9667134285,13.336241722106934
6,6,3998,3704,V1,L23,92.815704,3.728912353515625,18.81669044494629,21.4560909271,14.757855415344238
6,6,3999,3705,V1,L23,57.775856,15.10482692718506,48.39381408691406,8.0176515579,13.800002098083496
6,6,4001,3707,V1,L4,65.42235,27.434274673461918,58.877349853515625,5.9552912712,27.22020530700684
6,6,4003,3709,V1,L23,80.86898,2.801677227020264,30.6049919128418,10.0100412369,14.489614486694336
6,6,4005,3711,V1,L23,34.84113,2.27507758140564,10.745244979858398,4.8176603317,23.58557891845703
6,6,4008,3714,V1,L23,6.779331,1.1095927953720093,4.329055309295654,1.665900588,11.279784202575684
6,6,4009,3715,V1,L23,3.4967782,2.237620115280152,3.464667558670044,8.3049077988,20.031768798828125
6,6,4010,3716,V1,L23,9.77079,13.215705871582031,10.611564636230469,3.745527029,11.068682670593262
6,6,4011,3717,V1,L23,10.434032440185549,4.335661888122559,5.848791599273682,5.6688971519,11.585803031921388
6,6,4015,3721,V1,L23,13.331246,5.357975006103516,8.471577644348145,2.2560431957,6.282264232635498
6,6,4017,3723,V1,L23,20.769188,3.734945774078369,7.05754280090332,2.7603225708,6.986013412475586
6,6,4018,3724,V1,L23,7.7831893,1.168701410293579,0.9887943863868712,5.5302968025,11.692668914794922
6,6,4027,3730,V1,L23,30.757437,8.001564025878906,10.374027252197266,3.1409366131,19.91057777404785
6,6,4028,3731,V1,L23,39.02895,19.83726501464844,27.486536026000977,5.0122919083,19.83452796936035
6,6,4029,3732,V1,L23,19.3554630279541,4.728439807891846,5.485087871551514,2.1930527687,7.1925249099731445
6,6,4030,3733,V1,L23,18.403685,8.700135231018066,13.810307502746582,1.2764382362,18.61932945251465
6,6,4031,3734,V1,L23,343.09085,0.3599613308906555,143.89083862304688,40.512046814,8.887798309326172
6,6,4035,3738,V1,L23,137.46817,5.811520576477051,9.311724662780762,3.9591207504,19.18809127807617
6,6,4036,3739,V1,L23,66.61216,37.575439453125,38.5721321105957,9.570980072,27.28671646118164
6,6,4037,3740,V1,L4,47.263004,3.579738140106201,12.432391166687012,3.3354074955,13.86790370941162
6,6,4040,3743,V1,L23,14.815216,7.149133682250977,7.865162372589111,2.6092653275,14.345012664794922
6,6,4041,3744,V1,L4,11.969499,10.35708713531494,11.208013534545898,14.4458789825,19.15215301513672
6,6,4042,3745,V1,L4,5.87867,7.228569507598877,4.668634414672852,3.004011631,17.085390090942383
6,6,4044,3747,V1,L23,14.621956825256348,9.956811904907228,12.735651969909668,9.1309804916,11.70823574066162
6,6,4045,3748,V1,L23,29.225866,5.398890495300293,14.393394470214844,2.9255876541,5.511760234832764
6,6,4050,3753,V1,L23,17.11944,1.2433933019638062,2.303227424621582,1.4893429279,7.113548755645752
6,6,4055,3758,V1,L23,8.10833,2.8438353538513184,2.9406638145446777,2.7765338421,4.65280294418335
6,6,4059,3762,V1,L23,29.006227493286133,25.569934844970703,17.21953582763672,5.4767622948,37.80940246582031
6,6,4060,3763,V1,L23,15.892766,7.721857070922852,13.676334381103516,4.5326399803,7.42971134185791
6,6,4063,3765,V1,L23,60.193634,7.684451103210449,7.670761585235596,23.6089324951,9.612268447875977
6,6,4064,3766,V1,L23,16.84043,7.170218467712402,28.74495887756348,7.6903505325,10.601225852966309
6,6,4066,3768,V1,L4,34.83695,4.418876647949219,5.226019859313965,2.4252455235,10.724281311035156
6,6,4067,3769,V1,L23,14.091172,4.49583625793457,8.853874206542969,2.9849359989,8.48975658416748
6,6,4068,3770,V1,L4,25.722445,16.35641098022461,20.76322555541992,3.1313745975,10.84575653076172
6,6,4072,3774,V1,L23,26.546747,6.652972221374512,5.685781478881836,15.597817421,6.740603446960449
6,6,4073,3775,V1,L23,38.629166,33.03877258300781,19.231103897094727,4.2605371475,14.862285614013672
6,6,4078,3779,V1,L23,90.794876,7.78425121307373,10.909431457519531,3.989771843,35.19746780395508
6,6,4081,3782,V1,L23,5.346751689910889,5.681431770324707,2.66723108291626,3.8093204498,5.422116279602051
6,6,4084,3785,V1,L23,4.8252616,1.379501461982727,0.8795005679130554,1.3465253115,5.818817615509033
6,6,4086,3787,V1,L23,6.335687,1.8219807147979736,3.2906360626220703,2.1203167439,5.061397552490234
6,6,4087,3788,V1,L23,5.8371171951293945,5.404080390930176,6.747274398803711,4.5290670395,13.732593536376951
6,6,4088,3789,V1,L23,3.0270622,1.3452218770980835,1.414209008216858,2.5380158424,4.156264781951904
6,6,4094,3795,V1,L23,17.778753,9.022663116455078,5.057452201843262,5.3507137299,9.051137924194336
6,6,4095,3796,V1,L23,12.135411,4.943154335021973,3.601888656616211,6.1486492157,17.154142379760742
6,6,4097,3798,V1,L23,8.798724,3.4927027225494385,5.141715049743652,4.9885258675,11.762323379516602
6,6,4098,3799,V1,L4,25.743328,6.562819004058838,15.659012794494627,5.7555603981,10.911654472351074
6,6,4100,3801,V1,L23,44.487965,2.222367286682129,4.524768352508545,3.3602378368,23.363121032714844
6,6,4101,3802,V1,L4,36.220768,8.61483383178711,9.009121894836426,7.8409824371,19.13364028930664
6,6,4102,3803,V1,L4,129.92406,10.252552032470703,22.967134475708008,6.8231916428,26.21372604370117
6,6,4105,3805,V1,L23,14.389343,2.9011805057525635,3.376019239425659,11.1694602966,4.379125595092773
6,6,4108,3807,V1,L23,13.968287467956545,5.009077072143555,5.0401153564453125,1.6586289406,9.343772888183594
6,6,4110,3809,V1,L23,6.909707,6.7620697021484375,6.441953182220459,1.4833644629,17.636707305908203
6,6,4112,3811,V1,L23,5.513369,2.1844630241394043,1.720370173454285,1.5195698738,16.15516471862793
6,6,4114,3813,V1,L4,9.30753,7.3342604637146,10.402955055236816,2.1222388744,5.861186504364014
6,6,4115,3814,V1,L23,4.6050124,2.529680728912353,4.472029685974121,1.4558951855,4.715317249298096
6,6,4116,3815,V1,L23,15.969618,7.936529159545898,15.202434539794922,5.1516480446,29.61935234069824
6,6,4120,3818,V1,L23,22.113897,6.330883026123047,5.201772689819336,6.1161818504,6.028056621551514
6,6,4121,3819,V1,L23,49.372837,0.3946700692176819,21.88094711303711,4.9868683815,24.66958999633789
6,6,4123,3821,V1,L23,22.328772,17.207796096801758,14.620807647705078,4.6099348068,18.741443634033203
6,6,4124,3822,V1,L23,58.49534,11.982535362243652,22.4200496673584,3.9509966373,25.975736618041992
