session,scan_idx,unit_id,readout_id,start_frame,end_frame
6,6,6623,6145,11760,11819
6,6,6625,6147,5854,5913
6,6,6626,6148,37335,37394
6,6,6627,6149,1740,1799
6,6,6628,6150,7805,7864
6,6,6631,6152,50307,50366
6,6,6632,6153,25432,25491
6,6,6634,6155,59267,59326
6,6,6643,6164,68530,68589
6,6,6644,6165,11569,11628
6,6,6646,6167,42830,42889
6,6,6647,6168,50132,50191
6,6,6649,6170,53425,53484
6,6,6651,6172,13681,13740
6,6,6654,6175,35181,35240
6,6,6656,6177,30223,30282
6,6,6668,6188,23200,23259
6,6,6669,6189,65226,65285
6,6,6670,6190,11105,11164
6,6,6671,6191,1440,1499
6,6,6672,6192,56479,56538
6,6,6674,6194,4720,4779
6,6,6677,6196,46055,46114
6,6,6678,6197,11174,11233
6,6,6680,6198,37385,37444
6,6,6681,6199,18167,18226
6,6,6684,6202,44635,44694
6,6,6688,6206,29156,29215
6,6,6689,6207,18478,18537
6,6,6690,6208,62930,62989
6,6,6691,6209,58123,58182
6,6,6692,6210,68533,68592
6,6,6698,6215,32291,32350
6,6,6699,6216,42628,42687
6,6,6701,6218,9947,10006
6,6,6704,6220,70617,70676
6,6,6706,6222,19581,19640
6,6,6709,6225,17126,17185
6,6,6711,6227,49677,49736
6,6,6712,6228,14801,14860
6,6,6715,6230,34045,34104
6,6,6717,6231,54802,54861
6,6,6719,6233,16543,16602
6,6,6721,6235,28605,28664
6,6,6722,6236,27957,28016
6,6,6724,6238,70614,70673
6,6,6727,6241,6904,6963
6,6,6730,6242,5010,5069
6,6,6731,6243,25819,25878
6,6,6732,6244,57962,58021
6,6,6735,6246,39034,39093
6,6,6737,6248,28802,28861
6,6,6738,6249,72346,72405
6,6,6739,6250,35317,35376
6,6,6740,6251,46863,46922
6,6,6741,6252,53426,53485
6,6,6744,6254,5740,5799
6,6,6746,6256,23109,23168
6,6,6748,6257,10071,10130
6,6,6750,6259,32258,32317
6,6,6751,6260,38467,38526
6,6,6754,6262,9240,9299
6,6,6756,6263,41315,41374
6,6,6757,6264,20415,20474
6,6,6758,6265,6791,6850
6,6,6760,6267,33532,33591
6,6,6761,6268,46059,46118
6,6,6762,6269,54801,54860
6,6,6764,6271,37440,37499
6,6,6765,6272,26934,26993
6,6,6767,6273,28915,28974
6,6,6768,6274,37390,37449
6,6,6772,6277,31396,31455
6,6,6775,6279,16134,16193
6,6,6776,6280,71711,71770
6,6,6782,6285,19692,19751
6,6,6783,6286,2212,2271
6,6,6785,6288,37362,37421
6,6,6786,6289,39031,39090
6,6,6788,6291,31554,31613
6,6,6789,6292,32898,32957
6,6,6790,6293,49994,50053
6,6,6791,6294,21310,21369
6,6,6792,6295,64941,65000
6,6,6796,6299,42177,42236
6,6,6798,6301,24809,24868
6,6,6800,6303,32295,32354
6,6,6801,6304,47822,47881
6,6,6803,6306,26282,26341
6,6,6804,6307,12961,13020
6,6,6807,6308,25649,25708
6,6,6809,6310,37440,37499
6,6,6811,6312,37344,37403
6,6,6812,6313,37680,37739
6,6,6814,6315,37601,37660
6,6,6818,6319,6049,6108
6,6,6823,6323,10019,10078
6,6,6825,6325,37326,37385
6,6,6826,6326,32893,32952
6,6,6827,6327,42540,42599
6,6,6828,6328,71431,71490
6,6,6831,6330,11154,11213
6,6,6833,6332,53260,53319
6,6,6837,6336,58887,58946
6,6,6844,6340,61440,61499
6,6,6845,6341,25861,25920
6,6,6848,6343,55044,55103
6,6,6852,6346,36647,36706
6,6,6854,6348,47340,47399
6,6,6855,6349,14582,14641
6,6,6857,6351,42227,42286
6,6,6858,6352,22435,22494
6,6,6861,6355,64967,65026
6,6,6863,6357,47640,47699
6,6,6866,6360,11709,11768
6,6,6868,6362,6830,6889
6,6,6872,6366,55591,55650
6,6,6875,6369,54671,54730
6,6,6876,6370,13867,13926
6,6,6877,6371,50132,50191
6,6,6879,6373,25235,25294
6,6,6880,6374,65451,65510
6,6,6882,6375,58808,58867
6,6,6883,6376,71143,71202
6,6,6886,6378,37377,37436
6,6,6888,6380,3664,3723
6,6,6892,6383,16704,16763
6,6,6893,6384,60708,60767
6,6,6894,6385,37358,37417
6,6,6907,6393,58653,58712
6,6,6908,6394,55021,55080
6,6,6909,6395,26008,26067
6,6,6919,6404,17938,17997
6,6,6920,6405,69606,69665
6,6,6921,6406,21534,21593
6,6,6922,6407,16704,16763
6,6,6925,6410,59267,59326
6,6,6927,6412,8829,8888
6,6,6930,6414,59040,59099
6,6,6933,6417,48622,48681
6,6,6934,6418,70504,70563
6,6,6935,6419,39965,40024
6,6,6937,6421,17126,17185
6,6,6939,6423,68535,68594
6,6,6942,6426,57019,57078
6,6,6943,6427,19925,19984
6,6,6946,6430,33638,33697
6,6,6947,6431,28837,28896
6,6,6948,6432,70440,70499
6,6,6949,6433,61,120
6,6,6951,6434,18431,18490
6,6,6952,6435,12756,12815
6,6,6953,6436,10019,10078
6,6,6954,6437,44732,44791
6,6,6955,6438,72751,72810
6,6,6956,6439,21951,22010
6,6,6959,6442,69300,69359
6,6,6960,6443,59214,59273
6,6,6963,6446,69821,69880
6,6,6965,6448,26827,26886
6,6,6966,6449,66342,66401
6,6,6967,6450,8835,8894
6,6,6970,6453,15160,15219
6,6,6971,6454,48724,48783
6,6,6972,6455,47601,47660
6,6,6974,6457,70617,70676
6,6,6977,6460,10572,10631
6,6,6978,6461,11537,11596
6,6,6979,6462,61063,61122
6,6,6983,6465,34740,34799
6,6,6985,6467,56336,56395
6,6,6987,6469,35173,35232
6,6,6988,6470,46061,46120
6,6,6991,6473,32252,32311
6,6,6993,6475,42200,42259
6,6,6994,6476,60403,60462
6,6,6998,6480,74771,74830
6,6,6999,6481,44731,44790
6,6,7001,6483,21900,21959
6,6,7004,6486,14151,14210
6,6,7007,6489,6905,6964
6,6,7009,6491,66723,66782
6,6,7011,6492,20611,20670
6,6,7012,6493,51088,51147
6,6,7015,6496,64041,64100
6,6,7017,6498,23400,23459
6,6,7021,6502,13294,13353
6,6,7022,6503,15936,15995
6,6,7023,6504,22440,22499
6,6,7024,6505,62769,62828
6,6,7026,6507,23201,23260
6,6,7030,6510,57144,57203
6,6,7033,6512,23737,23796
6,6,7034,6513,64235,64294
6,6,7035,6514,1018,1077
6,6,7036,6515,49410,49469
6,6,7037,6516,72337,72396
6,6,7040,6519,21506,21565
6,6,7041,6520,70200,70259
6,6,7043,6522,34871,34930
6,6,7044,6523,13681,13740
6,6,7048,6526,13887,13946
6,6,7056,6534,69169,69228
6,6,7057,6535,39538,39597
6,6,7058,6536,55324,55383
6,6,7059,6537,31402,31461
6,6,7060,6538,34041,34100
6,6,7061,6539,11755,11814
6,6,7067,6545,47597,47656
6,6,7069,6547,17637,17696
6,6,7071,6549,18509,18568
6,6,7072,6550,14302,14361
6,6,7078,6556,62340,62399
6,6,7079,6557,23828,23887
6,6,7080,6558,12122,12181
6,6,7083,6561,28327,28386
6,6,7085,6562,59546,59605
6,6,7093,6569,72341,72400
6,6,7094,6570,26219,26278
6,6,7095,6571,3002,3061
6,6,7097,6573,66685,66744
6,6,7098,6574,14620,14679
6,6,7100,6576,53581,53640
6,6,7103,6579,67440,67499
6,6,7110,6585,37331,37390
6,6,7111,6586,57647,57706
6,6,7116,6590,960,1019
6,6,7117,6591,37051,37110
6,6,7122,6596,16716,16775
6,6,7125,6599,64991,65050
6,6,7126,6600,58812,58871
6,6,7132,6605,50291,50350
6,6,7135,6608,54800,54859
6,6,7138,6611,33706,33765
6,6,7139,6612,61107,61166
6,6,7140,6613,32793,32852
6,6,7148,6620,49248,49307
6,6,7149,6621,60389,60448
6,6,7150,6622,39184,39243
6,6,7151,6623,1357,1416
6,6,7156,6626,13892,13951
6,6,7157,6627,57504,57563
6,6,7161,6630,54670,54729
6,6,7163,6632,63820,63879
6,6,7167,6635,37005,37064
6,6,7168,6636,1595,1654
6,6,7173,6640,36627,36686
6,6,7174,6641,21368,21427
6,6,7176,6643,18683,18742
6,6,7178,6645,12901,12960
6,6,7181,6647,19201,19260
6,6,7185,6650,47604,47663
6,6,7186,6651,13887,13946
6,6,7191,6655,6128,6187
6,6,7192,6656,64039,64098
6,6,7196,6659,60353,60412
6,6,7200,6663,26198,26257
6,6,7204,6667,60640,60699
6,6,7205,6668,16562,16621
6,6,7209,6672,20409,20468
6,6,7212,6675,41040,41099
6,6,7214,6677,56465,56524
6,6,7216,6679,39177,39236
6,6,7217,6680,3386,3445
6,6,7222,6684,40409,40468
6,6,7223,6685,7930,7989
6,6,7225,6686,48904,48963
6,6,7226,6687,10017,10076
6,6,7227,6688,46423,46482
6,6,7228,6689,16592,16651
6,6,7229,6690,65569,65628
6,6,7232,6693,26852,26911
6,6,7236,6697,29108,29167
6,6,7237,6698,28219,28278
6,6,7238,6699,12900,12959
6,6,7242,6702,17587,17646
6,6,7243,6703,52992,53051
6,6,7244,6704,36240,36299
6,6,7246,6705,14793,14852
6,6,7250,6709,63974,64033
6,6,7253,6710,17640,17699
6,6,7256,6713,23104,23163
6,6,7259,6716,52268,52327
6,6,7260,6717,13881,13940
6,6,7269,6723,4885,4944
6,6,7270,6724,10019,10078
6,6,7271,6725,50311,50370
6,6,7273,6727,15621,15680
6,6,7275,6729,6128,6187
6,6,7276,6730,10566,10625
6,6,7281,6734,28998,29057
6,6,7284,6737,23854,23913
6,6,7289,6741,11766,11825
6,6,7290,6742,53304,53363
6,6,7293,6745,62340,62399
6,6,7301,6753,37505,37564
6,6,7302,6754,4238,4297
6,6,7303,6755,12785,12844
6,6,7306,6758,11537,11596
6,6,7307,6759,31295,31354
6,6,7315,6766,12649,12708
6,6,7316,6767,68406,68465
6,6,7317,6768,70627,70686
6,6,7318,6769,54671,54730
6,6,7325,6772,59602,59661
6,6,7326,6773,60637,60696
6,6,7331,6777,43440,43499
6,6,7333,6779,13834,13893
6,6,7336,6781,25431,25490
6,6,7340,6783,55514,55573
6,6,7341,6784,1440,1499
6,6,7353,6794,57818,57877
6,6,8043,7475,31612,31671
6,6,8044,7476,40516,40575
6,6,8051,7482,26217,26276
6,6,8052,7483,44190,44249
6,6,8056,7487,11474,11533
6,6,8059,7490,30118,30177
6,6,8065,7495,42419,42478
6,6,8067,7497,21745,21804
6,6,8068,7498,58623,58682
6,6,8072,7501,66696,66755
6,6,8075,7504,70270,70329
6,6,8076,7505,33908,33967
6,6,8080,7509,28703,28762
6,6,8089,7518,370,429
6,6,8093,7522,19900,19959
6,6,8095,7524,63473,63532
6,6,8101,7530,12900,12959
6,6,8102,7531,18164,18223
6,6,8103,7532,979,1038
6,6,8106,7535,51360,51419
6,6,8107,7536,38775,38834
6,6,8109,7538,32785,32844
6,6,8111,7540,46637,46696
6,6,8112,7541,33703,33762
6,6,8114,7543,64991,65050
6,6,8116,7545,52578,52637
6,6,8126,7555,22368,22427
6,6,8135,7564,13140,13199
6,6,8144,7573,22669,22728
6,6,8149,7578,19233,19292
6,6,8150,7579,2752,2811
6,6,8155,7584,17314,17373
6,6,8161,7590,33821,33880
6,6,8167,7596,47539,47598
6,6,8168,7597,23535,23594
6,6,8175,7604,3608,3667
6,6,8184,7613,47605,47664
6,6,8185,7614,57396,57455
6,6,8196,7625,47474,47533
6,6,8201,7630,51078,51137
6,6,8203,7632,7943,8002
6,6,8204,7633,50167,50226
6,6,8207,7635,37337,37396
6,6,8210,7638,70344,70403
6,6,8213,7641,13815,13874
6,6,8214,7642,39840,39899
6,6,8215,7643,26040,26099
6,6,8218,7646,14565,14624
6,6,8219,7647,37410,37469
6,6,8226,7654,72307,72366
6,6,8229,7657,37440,37499
6,6,8237,7665,22436,22495
6,6,8242,7670,49337,49396
6,6,8248,7676,69996,70055
6,6,8260,7688,39654,39713
6,6,8262,7690,37440,37499
6,6,8267,7695,34850,34909
6,6,8272,7700,31523,31582
6,6,8275,7703,22128,22187
6,6,8276,7704,31397,31456
6,6,8277,7705,70616,70675
6,6,8279,7707,55693,55752
6,6,8282,7709,7885,7944
6,6,8292,7718,29812,29871
6,6,8298,7724,190,249
6,6,8299,7725,43507,43566
6,6,8301,7727,22440,22499
6,6,8304,7730,19691,19750
6,6,8305,7731,65340,65399
6,6,8313,7739,40803,40862
6,6,8318,7744,43440,43499
6,6,8323,7749,26812,26871
6,6,8324,7750,63003,63062
6,6,8330,7755,72323,72382
6,6,8335,7760,41024,41083
6,6,8338,7763,46639,46698
6,6,8345,7770,32885,32944
6,6,8346,7771,39600,39659
6,6,8351,7773,60635,60694
6,6,8354,7776,32881,32940
6,6,8359,7781,1392,1451
6,6,8361,7783,58871,58930
6,6,8362,7784,39912,39971
6,6,8366,7788,25567,25626
6,6,8372,7794,11476,11535
6,6,8379,7800,39029,39088
6,6,8380,7801,6240,6299
6,6,8382,7803,14302,14361
6,6,8385,7806,46641,46700
6,6,8387,7808,47477,47536
6,6,8392,7813,5177,5236
6,6,8405,7826,34387,34446
6,6,8413,7834,39059,39118
6,6,8417,7838,40246,40305
6,6,8419,7840,14903,14962
6,6,8423,7844,21309,21368
6,6,8424,7845,12083,12142
6,6,8426,7847,5845,5904
6,6,8428,7849,63478,63537
6,6,8430,7851,38106,38165
6,6,8431,7852,37426,37485
6,6,8432,7853,47541,47600
6,6,8433,7854,23803,23862
6,6,8437,7858,19574,19633
6,6,8438,7859,5849,5908
6,6,8449,7870,58697,58756
6,6,8451,7872,28027,28086
6,6,8459,7880,56750,56809
6,6,8466,7887,56162,56221
6,6,8475,7896,6830,6889
6,6,8478,7899,37740,37799
6,6,8480,7901,60735,60794
6,6,8481,7902,37002,37061
6,6,8488,7909,40637,40696
6,6,8491,7912,53259,53318
6,6,8493,7914,67513,67572
6,6,8497,7918,66686,66745
6,6,8499,7920,41219,41278
6,6,8504,7925,37419,37478
6,6,8509,7929,37440,37499
6,6,8511,7931,43336,43395
6,6,8512,7932,38315,38374
6,6,8514,7933,37424,37483
6,6,8516,7935,70440,70499
6,6,8519,7938,50700,50759
6,6,8522,7941,60635,60694
6,6,8532,7951,53582,53641
6,6,8536,7955,1062,1121
6,6,8538,7957,20179,20238
6,6,8539,7958,7686,7745
6,6,8544,7963,29038,29097
6,6,8545,7964,49634,49693
6,6,8548,7967,66605,66664
6,7,879,776,12730,12789
6,7,881,778,67228,67287
6,7,883,780,11475,11534
6,7,884,781,40935,40994
6,7,885,782,53300,53359
6,7,886,783,71429,71488
6,7,888,785,49253,49312
6,7,890,786,53877,53936
6,7,892,788,64043,64102
6,7,895,791,55569,55628
6,7,896,792,69387,69446
6,7,897,793,14040,14099
6,7,901,796,55665,55724
6,7,903,798,37440,37499
6,7,906,801,55568,55627
6,7,908,803,57736,57795
6,7,912,807,37326,37385
6,7,913,808,19805,19864
6,7,916,811,22360,22419
6,7,924,818,18347,18406
6,7,925,819,70669,70728
6,7,930,822,15707,15766
6,7,938,828,62340,62399
6,7,939,829,1668,1727
6,7,942,832,42387,42446
6,7,951,840,14594,14653
6,7,953,842,20404,20463
6,7,956,844,28919,28978
6,7,957,845,18347,18406
6,7,958,846,60812,60871
6,7,964,852,70616,70675
6,7,966,854,67550,67609
6,7,969,857,35744,35803
6,7,970,858,12,71
6,7,972,860,70635,70694
6,7,974,861,71430,71489
6,7,975,862,57359,57418
6,7,976,863,13805,13864
6,7,984,870,9227,9286
6,7,986,872,42471,42530
6,7,990,876,64392,64451
6,7,991,877,37434,37493
6,7,992,878,37111,37170
6,7,994,880,55722,55781
6,7,996,882,35225,35284
6,7,997,883,14703,14762
6,7,998,884,27084,27143
6,7,999,885,12664,12723
6,7,1000,886,19575,19634
6,7,1002,888,17,76
6,7,1004,890,13819,13878
6,7,1011,897,70440,70499
6,7,1012,898,65824,65883
6,7,1016,902,48308,48367
6,7,1017,903,65822,65881
6,7,1018,904,32889,32948
6,7,1021,905,65823,65882
6,7,1023,907,35182,35241
6,7,1024,908,33754,33813
6,7,1027,910,43563,43622
6,7,1028,911,39967,40026
6,7,1034,916,17443,17502
6,7,1036,918,68103,68162
6,7,1037,919,69162,69221
6,7,1038,920,11592,11651
6,7,1039,921,58132,58191
6,7,1041,923,53257,53316
6,7,1045,927,23700,23759
6,7,1049,929,65821,65880
6,7,1050,930,50703,50762
6,7,1053,932,54803,54862
6,7,1055,933,42900,42959
6,7,1057,934,14424,14483
6,7,1068,944,45629,45688
6,7,1072,948,28433,28492
6,7,1073,949,14013,14072
6,7,1076,952,28731,28790
6,7,1077,953,37440,37499
6,7,1080,955,2802,2861
6,7,1081,956,22222,22281
6,7,1084,958,66799,66858
6,7,1086,959,25429,25488
6,7,1087,960,35175,35234
6,7,1098,970,41640,41699
6,7,1099,971,5851,5910
6,7,1103,975,70390,70449
6,7,1104,976,34999,35058
6,7,1105,977,54911,54970
6,7,1106,978,15659,15718
6,7,1108,980,50157,50216
6,7,1109,981,4694,4753
6,7,1110,982,56760,56819
6,7,1111,983,65571,65630
6,7,1120,988,62339,62398
6,7,1121,989,52623,52682
6,7,1122,990,15668,15727
6,7,1123,991,8027,8086
6,7,1127,995,2798,2857
6,7,1128,996,65940,65999
6,7,1130,998,54326,54385
6,7,1134,1002,64955,65014
6,7,1135,1003,31391,31450
6,7,1137,1005,10664,10723
6,7,1150,1015,35025,35084
6,7,1151,1016,55613,55672
6,7,1152,1017,37673,37732
6,7,1153,1018,34998,35057
6,7,1157,1021,29340,29399
6,7,1158,1022,18970,19029
6,7,1160,1024,37650,37709
6,7,1161,1025,45907,45966
6,7,1162,1026,70504,70563
6,7,1163,1027,12418,12477
6,7,1164,1028,32891,32950
6,7,1166,1030,17444,17503
6,7,1170,1034,45959,46018
6,7,1172,1036,70399,70458
6,7,1174,1038,14446,14505
6,7,1175,1039,1697,1756
6,7,1176,1040,61376,61435
6,7,1177,1041,56700,56759
6,7,1178,1042,56472,56531
6,7,1179,1043,16564,16623
6,7,1180,1044,58136,58195
6,7,1182,1045,13208,13267
6,7,1183,1046,17640,17699
6,7,1185,1048,37440,37499
6,7,1186,1049,52579,52638
6,7,1191,1054,2615,2674
6,7,1192,1055,1600,1659
6,7,1193,1056,2637,2696
6,7,1194,1057,58825,58884
6,7,1195,1058,63644,63703
6,7,1196,1059,8904,8963
6,7,1197,1060,23722,23781
6,7,1198,1061,58132,58191
6,7,1199,1062,70630,70689
6,7,1201,1064,15902,15961
6,7,1202,1065,41040,41099
6,7,1205,1068,36644,36703
6,7,1206,1069,50197,50256
6,7,1211,1074,9460,9519
6,7,1212,1075,52577,52636
6,7,1221,1083,2618,2677
6,7,1222,1084,32309,32368
6,7,1223,1085,29583,29642
6,7,1224,1086,2630,2689
6,7,1225,1087,6128,6187
6,7,1226,1088,35134,35193
6,7,1231,1092,42483,42542
6,7,1234,1095,8770,8829
6,7,1240,1100,31657,31716
6,7,1243,1103,3392,3451
6,7,1244,1104,32940,32999
6,7,1245,1105,58138,58197
6,7,1247,1107,70440,70499
6,7,1252,1112,23271,23330
6,7,1256,1115,16553,16612
6,7,1261,1118,23105,23164
6,7,1264,1121,58140,58199
6,7,1265,1122,37430,37489
6,7,1266,1123,23130,23189
6,7,1268,1125,55507,55566
6,7,1269,1126,50205,50264
6,7,1270,1127,26018,26077
6,7,1272,1129,20179,20238
6,7,1276,1132,2636,2695
6,7,1277,1133,24219,24278
6,7,1280,1135,30032,30091
6,7,1281,1136,23203,23262
6,7,1284,1139,39957,40016
6,7,1285,1140,18491,18550
6,7,1286,1141,50158,50217
6,7,1287,1142,28723,28782
6,7,1288,1143,58075,58134
6,7,1289,1144,64669,64728
6,7,1291,1146,70621,70680
6,7,1292,1147,44447,44506
6,7,1293,1148,49332,49391
6,7,1294,1149,30179,30238
6,7,1295,1150,58139,58198
6,7,1296,1151,13894,13953
6,7,1297,1152,13001,13060
6,7,1299,1154,37435,37494
6,7,1300,1155,36607,36666
6,7,1301,1156,36629,36688
6,7,1302,1157,3606,3665
6,7,1303,1158,61029,61088
6,7,1304,1159,53411,53470
6,7,1305,1160,43667,43726
6,7,1307,1162,14427,14486
6,7,1311,1165,13892,13951
6,7,1312,1166,15056,15115
6,7,1316,1170,16543,16602
6,7,1317,1171,2781,2840
6,7,1318,1172,11475,11534
6,7,1319,1173,9950,10009
6,7,1321,1175,10632,10691
6,7,1324,1178,48111,48170
6,7,1325,1179,67925,67984
6,7,1327,1181,51822,51881
6,7,1328,1182,51824,51883
6,7,1329,1183,40806,40865
6,7,1330,1184,62297,62356
6,7,1332,1186,53308,53367
6,7,1335,1189,70440,70499
6,7,1338,1192,51033,51092
6,7,1343,1196,5860,5919
6,7,1345,1198,23106,23165
6,7,1347,1200,45969,46028
6,7,1352,1204,67693,67752
6,7,1354,1206,25956,26015
6,7,1355,1207,60821,60880
6,7,1357,1209,5856,5915
6,7,1361,1213,70320,70379
6,7,1363,1214,39973,40032
6,7,1364,1215,59546,59605
6,7,1365,1216,56913,56972
6,7,1367,1218,3399,3458
6,7,1368,1219,11476,11535
6,7,1369,1220,71422,71481
6,7,1372,1221,54975,55034
6,7,1376,1224,63644,63703
6,7,1383,1230,56819,56878
6,7,1384,1231,28225,28284
6,7,1386,1233,28638,28697
6,7,1387,1234,21377,21436
6,7,1392,1238,58833,58892
6,7,1393,1239,70552,70611
6,7,1395,1241,51740,51799
6,7,1398,1244,5863,5922
6,7,1403,1249,16878,16937
6,7,1404,1250,5914,5973
6,7,1405,1251,58564,58623
6,7,1406,1252,70613,70672
6,7,1410,1255,58073,58132
6,7,1411,1256,35175,35234
6,7,1419,1262,16541,16600
6,7,1421,1264,47766,47825
6,7,1422,1265,22733,22792
6,7,1425,1268,8040,8099
6,7,1427,1270,3385,3444
6,7,1431,1274,602,661
6,7,1437,1278,55532,55591
6,7,1439,1280,23021,23080
6,7,1442,1282,43562,43621
6,7,1450,1288,28557,28616
6,7,1451,1289,15,74
6,7,1454,1290,43810,43869
6,7,1457,1293,13503,13562
6,7,1458,1294,47700,47759
6,7,1459,1295,58063,58122
6,7,1468,1303,13873,13932
6,7,1470,1304,5856,5915
6,7,1471,1305,14638,14697
6,7,1476,1310,32890,32949
6,7,1477,1311,4500,4559
6,7,1478,1312,9099,9158
6,7,1480,1314,55358,55417
6,7,1483,1317,13833,13892
6,7,1486,1320,48469,48528
6,7,1487,1321,28437,28496
6,7,1488,1322,70440,70499
6,7,1492,1326,37408,37467
6,7,1494,1328,3606,3665
6,7,1495,1329,72065,72124
6,7,1496,1330,37666,37725
6,7,1497,1331,64557,64616
6,7,1498,1332,25891,25950
6,7,1499,1333,44451,44510
6,7,1500,1334,70630,70689
6,7,1501,1335,55740,55799
6,7,1503,1337,66087,66146
6,7,1505,1339,28229,28288
6,7,1507,1341,7829,7888
6,7,1510,1344,44272,44331
6,7,1512,1346,14459,14518
6,7,1513,1347,42482,42541
6,7,1514,1348,31531,31590
6,7,1516,1350,39967,40026
6,7,1517,1351,58836,58895
6,7,1521,1355,27540,27599
6,7,1522,1356,6147,6206
6,7,1525,1359,48010,48069
6,7,1526,1360,24218,24277
6,7,1528,1362,21509,21568
6,7,1529,1363,68260,68319
6,7,1530,1364,52592,52651
6,7,1532,1366,14620,14679
6,7,1533,1367,68404,68463
6,7,1535,1369,28215,28274
6,7,1537,1371,6374,6433
6,7,1539,1372,66786,66845
6,7,1541,1374,35000,35059
6,7,1542,1375,55364,55423
6,7,1543,1376,13840,13899
6,7,1545,1378,7860,7919
6,7,1548,1381,52284,52343
6,7,1552,1385,58836,58895
6,7,1554,1387,22432,22491
6,7,1555,1388,34068,34127
6,7,1563,1396,69095,69154
6,7,1564,1397,450,509
6,7,1568,1401,41805,41864
6,7,1570,1403,2200,2259
6,7,1571,1404,24001,24060
6,7,1574,1407,22431,22490
6,7,1576,1409,46923,46982
6,7,1578,1411,21951,22010
6,7,1579,1412,32100,32159
6,7,1580,1413,72673,72732
6,7,1583,1416,28902,28961
6,7,1585,1418,29591,29650
6,7,1587,1419,67800,67859
6,7,1588,1420,10074,10133
6,7,1593,1424,52578,52637
6,7,1595,1426,65822,65881
6,7,1596,1427,14441,14500
6,7,1600,1431,42965,43024
6,7,1602,1433,50196,50255
6,7,1605,1434,7895,7954
6,7,1607,1435,47765,47824
6,7,1608,1436,28023,28082
6,7,1611,1439,22354,22413
6,7,1612,1440,37440,37499
6,7,1615,1442,20512,20571
6,7,1618,1444,65886,65945
6,7,1619,1445,30144,30203
6,7,1622,1448,70440,70499
6,7,1623,1449,6901,6960
6,7,1624,1450,43565,43624
6,7,1626,1452,48082,48141
6,7,1631,1456,60143,60202
6,7,1634,1459,50225,50284
6,7,1635,1460,53420,53479
6,7,1636,1461,54046,54105
6,7,1638,1462,64245,64304
6,7,1642,1466,10569,10628
6,7,1643,1467,2640,2699
6,7,1644,1468,39964,40023
6,7,1646,1470,47543,47602
6,7,1648,1472,47609,47668
6,7,1649,1473,7637,7696
6,7,1653,1476,39965,40024
6,7,1656,1479,33750,33809
6,7,1657,1480,55609,55668
6,7,1658,1481,51104,51163
6,7,1659,1482,37415,37474
6,7,1661,1483,19580,19639
6,7,1663,1485,18345,18404
6,7,1665,1486,25430,25489
6,7,1667,1488,55507,55566
6,7,1670,1491,65852,65911
6,7,1672,1493,30155,30214
6,7,1676,1497,37440,37499
6,7,1680,1500,14040,14099
6,7,1682,1501,16419,16478
6,7,1683,1502,72840,72899
6,7,1685,1503,12785,12844
6,7,3122,2832,31594,31653
6,7,3124,2833,58567,58626
6,7,3129,2835,12739,12798
6,7,3131,2836,62777,62836
6,7,3137,2841,30240,30299
6,7,3138,2842,40867,40926
6,7,3139,2843,29588,29647
6,7,3140,2844,33540,33599
6,7,3144,2848,13421,13480
6,7,3145,2849,59544,59603
6,7,3149,2852,40819,40878
6,7,3151,2853,64540,64599
6,7,3154,2854,8748,8807
6,7,3155,2855,47476,47535
6,7,3160,2860,73874,73933
6,7,3162,2861,40819,40878
6,7,3166,2864,40826,40885
6,7,3169,2867,42411,42470
6,7,3170,2868,12901,12960
6,7,3174,2870,35876,35935
6,7,3176,2872,30639,30698
6,7,3179,2875,43204,43263
6,7,3181,2877,22097,22156
6,7,3183,2879,14454,14513
6,7,3184,2880,40808,40867
6,7,3185,2881,15643,15702
6,7,3190,2886,73599,73658
6,7,3192,2888,71429,71488
6,7,3193,2889,38536,38595
6,7,3195,2891,10740,10799
6,7,3197,2893,40862,40921
6,7,3198,2894,37410,37469
6,7,3201,2897,31592,31651
6,7,3203,2899,51973,52032
6,7,3207,2901,16736,16795
6,7,3209,2903,67936,67995
6,7,3211,2905,58588,58647
6,7,3212,2906,10016,10075
6,7,3214,2908,27540,27599
6,7,3215,2909,31515,31574
6,7,3216,2910,27351,27410
6,7,3217,2911,17220,17279
6,7,3223,2917,51373,51432
6,7,3228,2921,46630,46689
6,7,3230,2923,53301,53360
6,7,3234,2927,55859,55918
6,7,3235,2928,47114,47173
6,7,3236,2929,14433,14492
6,7,3237,2930,14451,14510
6,7,3238,2931,32899,32958
6,7,3239,2932,19426,19485
6,7,3242,2935,4887,4946
6,7,3243,2936,31586,31645
6,7,3246,2939,39240,39299
6,7,3247,2940,58579,58638
6,7,3249,2942,25290,25349
6,7,3256,2948,47640,47699
6,7,3259,2951,35931,35990
6,7,3262,2954,2759,2818
6,7,3267,2959,14445,14504
6,7,3268,2960,40992,41051
6,7,3269,2961,14040,14099
6,7,3270,2962,21511,21570
6,7,3271,2963,14260,14319
6,7,3272,2964,7561,7620
6,7,3276,2966,10739,10798
6,7,3277,2967,17448,17507
6,7,3282,2972,37200,37259
6,7,3286,2976,36237,36296
6,7,3289,2979,18157,18216
6,7,3291,2981,5726,5785
6,7,3293,2983,39986,40045
6,7,3294,2984,15690,15749
6,7,3298,2987,40807,40866
6,7,3299,2988,32498,32557
6,7,3300,2989,66071,66130
6,7,3301,2990,40808,40867
6,7,3302,2991,13858,13917
6,7,3303,2992,53927,53986
