session,scan_idx,readout_id,r2
4,7,852,0.7894231491871944
4,7,853,0.6890115261799251
4,7,856,0.8679304655655452
4,7,858,0.796507784201046
4,7,859,0.7245980198838271
4,7,860,0.6898505609731038
4,7,861,0.8807319144962612
4,7,862,0.6605325406387292
4,7,867,0.6969765953727564
4,7,868,0.5795909585791832
4,7,869,0.8139324247643311
4,7,870,0.6427282642230799
4,7,871,0.748584677940905
4,7,872,0.9159991531009416
4,7,873,0.8287493633920351
4,7,874,0.8113965602141505
4,7,875,0.5515963674116756
4,7,877,0.7894225482389512
4,7,878,0.8011069670707066
4,7,880,0.7707662475750444
4,7,882,0.8270463584643465
4,7,883,0.8351310879144455
4,7,885,0.8394303969187553
4,7,889,0.7446286597474359
4,7,2401,0.3387609049783907
4,7,2420,0.8227124631531935
4,7,2421,0.5141721292168056
4,7,2422,0.8165454117362603
4,7,2423,0.7557215738300443
4,7,2424,0.5685745484001934
4,7,2425,0.5577305418398778
4,7,2426,0.8872235382748751
4,7,2427,0.5975152621258141
4,7,2428,0.6396049988382828
4,7,2429,0.861282722896338
4,7,2431,0.6586834473058731
4,7,2433,0.8497221046624004
4,7,2447,0.2373271059226769
4,7,2448,0.6131925038652295
4,7,2449,0.5669713584146254
4,7,2450,0.7889061972366318
4,7,2452,0.7524929669248528
4,7,2454,0.6248067348983284
4,7,2455,0.6843909197084852
4,7,2456,0.7474231692644526
4,7,2459,0.7591055393555086
4,7,2461,0.4972178667940513
4,7,2462,0.7901974605923968
4,7,2465,0.4808148673625331
4,7,2479,0.6826399539909844
4,7,2483,0.6543379399295921
4,7,2484,0.6880001822109983
4,7,2485,0.6424741203900208
4,7,2486,0.7763745749818197
4,7,2487,0.6774361385333976
4,7,2490,0.7277725354854836
4,7,2491,0.8323794095063968
4,7,2493,0.7666337749813112
4,7,2494,0.9062863572948812
4,7,2495,0.7886368384944924
4,7,2508,0.4677372380829424
4,7,2509,0.6596903461311285
4,7,2510,0.4887168223235414
4,7,2512,0.7267983448535345
4,7,2517,0.7876478733020169
4,7,2518,0.8061418839128826
4,7,2520,0.8073820870290703
4,7,2521,0.7858197449325394
4,7,2522,0.7168560877020396
4,7,2523,0.8326646595046256
4,7,2528,0.6913261704273462
4,7,2532,0.8331709405642777
4,7,2534,0.6176490648039692
4,7,2535,0.844500646030865
4,7,2536,0.5622552521445456
4,7,2537,0.5396276733326156
4,7,2539,0.6849800456771492
4,7,2540,0.7478913187896901
4,7,2542,0.4590616306395888
4,7,2543,0.2252683631181447
4,7,2544,0.700958860450121
4,7,2545,0.7269240160626631
4,7,2547,0.6503324838601965
4,7,2549,0.6732315469642419
4,7,2551,0.8193848381058053
4,7,2561,0.2440336109033375
4,7,2564,0.5591501583755321
4,7,2565,0.5741006633637868
4,7,2566,0.5739483596483861
4,7,2568,0.5802927401893366
4,7,2569,0.71483934385068
4,7,2571,0.6956106797620762
4,7,2572,0.7375738342803478
4,7,2573,0.8668183799994489
4,7,2574,0.7461014921252798
4,7,2575,0.6676427478237635
4,7,2583,0.721783179232737
4,7,2585,0.7231895663663852
4,7,2586,0.8777864037061157
4,7,2587,0.5885334278784904
4,7,2588,0.6627517101814885
4,7,2589,0.7090038425500939
4,7,2590,0.6232619899146818
4,7,2591,0.7318865712895241
4,7,2592,0.6803121428703741
4,7,2593,0.8603306357600248
4,7,2594,0.6292580379523409
4,7,2595,0.6714282407732388
4,7,2596,0.7758183848328162
4,7,2597,0.8159722949973807
4,7,2598,0.6210250762930347
4,7,2599,0.8852600551123322
4,7,2600,0.5094593440167118
4,7,2601,0.2476440969938352
4,7,2602,0.6682783101393104
